,SiteName,LocationName,GenericLocation,Session,OrdSession,RevenueType,Wine,Date,Day,OrdDay,Revenue
122900,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-11-04,Monday,1_Monday,57.910000000000004
122901,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-11-05,Tuesday,2_Tuesday,53.08
122902,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-11-06,Wednesday,3_Wednesday,24.779999999999998
122903,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-11-07,Thursday,4_Thursday,51.239999999999995
122904,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-11-08,Friday,5_Friday,361.79
122905,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-11-09,Saturday,6_Saturday,563.65
122906,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-11-10,Sunday,7_Sunday,241.07999999999998
122907,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-11-11,Monday,1_Monday,36.62
122908,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-11-12,Tuesday,2_Tuesday,9.58
122909,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-11-13,Wednesday,3_Wednesday,26.03
122910,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-11-14,Thursday,4_Thursday,33.53
122911,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-11-15,Friday,5_Friday,317.64
122912,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-11-16,Saturday,6_Saturday,189.93
122913,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-11-17,Sunday,7_Sunday,211.14999999999998
122914,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-11-18,Monday,1_Monday,26.67
122915,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-11-19,Tuesday,2_Tuesday,87.83
122916,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-11-20,Wednesday,3_Wednesday,16.87
122917,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-11-21,Thursday,4_Thursday,186.81
122918,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-11-22,Friday,5_Friday,394.93
122919,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-11-23,Saturday,6_Saturday,259.28
122920,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-11-24,Sunday,7_Sunday,89.57000000000001
122921,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-11-25,Monday,1_Monday,24.16
122922,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-11-26,Tuesday,2_Tuesday,67.89
122923,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-11-27,Wednesday,3_Wednesday,72.67999999999999
122924,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-11-28,Thursday,4_Thursday,236.54
122925,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-11-29,Friday,5_Friday,278.85999999999996
122926,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-11-30,Saturday,6_Saturday,271.24
122927,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-12-01,Sunday,7_Sunday,90.36
122928,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-12-02,Monday,1_Monday,12.29
122929,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-12-03,Tuesday,2_Tuesday,56.050000000000004
122930,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-12-04,Wednesday,3_Wednesday,362.46
122931,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-12-05,Thursday,4_Thursday,208.51
122932,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-12-06,Friday,5_Friday,341.15000000000003
122933,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-12-07,Saturday,6_Saturday,150.36
122934,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-12-08,Sunday,7_Sunday,54.75
122935,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2019-12-09,Monday,1_Monday,40.99
123027,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2020-10-03,Saturday,6_Saturday,110.49000000000001
123028,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2020-10-04,Sunday,7_Sunday,44.77
123029,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2020-10-07,Wednesday,3_Wednesday,60.42
123030,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2020-10-08,Thursday,4_Thursday,87.5
123031,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2020-10-09,Friday,5_Friday,54.33
123032,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2020-10-10,Saturday,6_Saturday,121.85
123033,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2020-10-15,Thursday,4_Thursday,71.08
123034,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2020-10-16,Friday,5_Friday,60.42
123035,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2020-10-17,Saturday,6_Saturday,97.15
123036,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2020-10-18,Sunday,7_Sunday,47.92
123037,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2020-10-23,Friday,5_Friday,26.67
123038,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2020-10-24,Saturday,6_Saturday,160.70999999999998
123039,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2020-10-25,Sunday,7_Sunday,9.05
123040,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2020-10-28,Wednesday,3_Wednesday,50.4
123041,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2020-10-29,Thursday,4_Thursday,26.04
123042,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2020-10-30,Friday,5_Friday,14.17
123043,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2020-10-31,Saturday,6_Saturday,122.90999999999998
123044,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2020-12-04,Friday,5_Friday,46.62
123045,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2020-12-05,Saturday,6_Saturday,234.38
123046,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2020-12-06,Sunday,7_Sunday,103.53
123047,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Non-Wine,2020-12-07,Monday,1_Monday,81.6
123195,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-11-01,Friday,5_Friday,5.42
123196,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-11-02,Saturday,6_Saturday,473.37
123197,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-11-03,Sunday,7_Sunday,180.85000000000002
123198,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-11-04,Monday,1_Monday,49.15
123199,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-11-05,Tuesday,2_Tuesday,5.42
123200,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-11-06,Wednesday,3_Wednesday,21.67
123201,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-11-07,Thursday,4_Thursday,132.92
123202,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-11-08,Friday,5_Friday,107.5
123203,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-11-09,Saturday,6_Saturday,414.59999999999997
123204,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-11-10,Sunday,7_Sunday,29.17
123205,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-11-11,Monday,1_Monday,31.659999999999997
123206,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-11-12,Tuesday,2_Tuesday,43.32
123207,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-11-13,Wednesday,3_Wednesday,148.32
123208,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-11-14,Thursday,4_Thursday,51.239999999999995
123209,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-11-15,Friday,5_Friday,286.24
123210,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-11-16,Saturday,6_Saturday,395.46000000000004
123211,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-11-17,Sunday,7_Sunday,74.57
123212,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-11-19,Tuesday,2_Tuesday,73.33
123213,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-11-20,Wednesday,3_Wednesday,14.17
123214,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-11-21,Thursday,4_Thursday,30.42
123215,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-11-22,Friday,5_Friday,172.94
123216,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-11-23,Saturday,6_Saturday,165.84
123217,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-11-24,Sunday,7_Sunday,33.34
123218,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-11-25,Monday,1_Monday,13.33
123219,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-11-27,Wednesday,3_Wednesday,49.16
123220,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-11-28,Thursday,4_Thursday,29.58
123221,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-11-29,Friday,5_Friday,178.32
123222,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-11-30,Saturday,6_Saturday,122.5
123223,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-12-01,Sunday,7_Sunday,25.42
123224,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-12-02,Monday,1_Monday,11.67
123225,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-12-03,Tuesday,2_Tuesday,36.66
123226,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-12-04,Wednesday,3_Wednesday,24.16
123227,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-12-05,Thursday,4_Thursday,61.25
123228,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-12-06,Friday,5_Friday,241.26
123229,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-12-07,Saturday,6_Saturday,184.14999999999998
123230,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2019-12-08,Sunday,7_Sunday,10.84
123304,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2020-10-03,Saturday,6_Saturday,7.5
123305,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2020-10-08,Thursday,4_Thursday,7.08
123306,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2020-10-09,Friday,5_Friday,27.5
123307,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2020-10-10,Saturday,6_Saturday,85.84
123308,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2020-10-16,Friday,5_Friday,15.0
123309,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2020-10-17,Saturday,6_Saturday,72.08
123310,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2020-10-23,Friday,5_Friday,19.16
123311,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2020-10-28,Wednesday,3_Wednesday,41.68
123312,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2020-10-31,Saturday,6_Saturday,122.5
123313,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2020-12-04,Friday,5_Friday,10.42
123314,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2020-12-05,Saturday,6_Saturday,34.58
123315,New Street Warehouse,Bar,Bar,Lunch,2,Beverage,Wine,2020-12-06,Sunday,7_Sunday,402.07
123331,New Street Warehouse,Bar,Bar,Lunch,2,Discounts,Non-Wine,2019-11-02,Saturday,6_Saturday,-93.73
123332,New Street Warehouse,Bar,Bar,Lunch,2,Discounts,Non-Wine,2019-11-03,Sunday,7_Sunday,-241.2
123333,New Street Warehouse,Bar,Bar,Lunch,2,Discounts,Non-Wine,2019-11-14,Thursday,4_Thursday,-18.33
123334,New Street Warehouse,Bar,Bar,Lunch,2,Discounts,Non-Wine,2019-11-16,Saturday,6_Saturday,-27.69
123335,New Street Warehouse,Bar,Bar,Lunch,2,Discounts,Non-Wine,2019-11-17,Sunday,7_Sunday,-70.39
123336,New Street Warehouse,Bar,Bar,Lunch,2,Discounts,Non-Wine,2019-11-30,Saturday,6_Saturday,0.01
123337,New Street Warehouse,Bar,Bar,Lunch,2,Discounts,Non-Wine,2019-12-08,Sunday,7_Sunday,-3.14
123347,New Street Warehouse,Bar,Bar,Lunch,2,Discounts,Non-Wine,2020-12-06,Sunday,7_Sunday,0.0
123464,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-11-01,Friday,5_Friday,17.91
123465,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-11-02,Saturday,6_Saturday,654.5400000000001
123466,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-11-03,Sunday,7_Sunday,369.18
123467,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-11-05,Tuesday,2_Tuesday,13.75
123468,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-11-06,Wednesday,3_Wednesday,6.67
123469,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-11-07,Thursday,4_Thursday,22.08
123470,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-11-08,Friday,5_Friday,18.33
123471,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-11-09,Saturday,6_Saturday,465.44999999999993
123472,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-11-10,Sunday,7_Sunday,52.910000000000004
123473,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-11-11,Monday,1_Monday,6.66
123474,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-11-12,Tuesday,2_Tuesday,6.66
123475,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-11-13,Wednesday,3_Wednesday,3.33
123476,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-11-14,Thursday,4_Thursday,8.75
123477,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-11-15,Friday,5_Friday,31.66
123478,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-11-16,Saturday,6_Saturday,356.65
123479,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-11-17,Sunday,7_Sunday,109.14999999999999
123480,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-11-20,Wednesday,3_Wednesday,6.66
123481,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-11-21,Thursday,4_Thursday,15.41
123482,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-11-22,Friday,5_Friday,86.24000000000001
123483,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-11-23,Saturday,6_Saturday,277.93
123484,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-11-24,Sunday,7_Sunday,11.25
123485,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-11-26,Tuesday,2_Tuesday,3.33
123486,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-11-27,Wednesday,3_Wednesday,18.33
123487,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-11-28,Thursday,4_Thursday,9.99
123488,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-11-29,Friday,5_Friday,99.16
123489,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-11-30,Saturday,6_Saturday,119.14
123490,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-12-01,Sunday,7_Sunday,81.66
123491,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-12-02,Monday,1_Monday,34.99
123492,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-12-03,Tuesday,2_Tuesday,24.58
123493,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-12-04,Wednesday,3_Wednesday,475.81000000000006
123494,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-12-06,Friday,5_Friday,532.9
123495,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-12-07,Saturday,6_Saturday,332.06
123496,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-12-08,Sunday,7_Sunday,6.66
123497,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2019-12-09,Monday,1_Monday,19.990000000000002
123573,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2020-10-08,Thursday,4_Thursday,11.9
123574,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2020-10-09,Friday,5_Friday,3.81
123575,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2020-10-10,Saturday,6_Saturday,13.81
123576,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2020-12-02,Wednesday,3_Wednesday,13.33
123577,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2020-12-04,Friday,5_Friday,24.29
123578,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2020-12-05,Saturday,6_Saturday,74.31
123579,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2020-12-06,Sunday,7_Sunday,471.02
123580,New Street Warehouse,Bar,Bar,Lunch,2,Food,Non-Wine,2020-12-07,Monday,1_Monday,44.769999999999996
123596,New Street Warehouse,Bar,Bar,Other,4,Other Revenue,Non-Wine,2019-11-27,Wednesday,3_Wednesday,115.56
123597,New Street Warehouse,Bar,Bar,Other,4,Other Revenue,Non-Wine,2019-12-05,Thursday,4_Thursday,1481.6
123598,New Street Warehouse,Bar,Bar,Other,4,Other Revenue,Non-Wine,2019-12-06,Friday,5_Friday,1486.15
123787,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-01,Friday,5_Friday,313.55
123788,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-02,Saturday,6_Saturday,91.45
123789,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-04,Monday,1_Monday,177.42
123790,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-05,Tuesday,2_Tuesday,45.39
123791,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-06,Wednesday,3_Wednesday,127.43
123792,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-07,Thursday,4_Thursday,127.08000000000001
123793,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-08,Friday,5_Friday,254.94
123794,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-09,Saturday,6_Saturday,227.94
123795,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-11,Monday,1_Monday,72.31
123796,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-12,Tuesday,2_Tuesday,82.91
123797,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-13,Wednesday,3_Wednesday,123.09
123798,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-14,Thursday,4_Thursday,110.98
123799,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-15,Friday,5_Friday,338.77000000000004
123800,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-16,Saturday,6_Saturday,145.5
123801,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-18,Monday,1_Monday,56.660000000000004
123802,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-19,Tuesday,2_Tuesday,134.38
123803,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-20,Wednesday,3_Wednesday,109.23
123804,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-21,Thursday,4_Thursday,1865.78
123805,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-22,Friday,5_Friday,170.34
123806,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-23,Saturday,6_Saturday,326.16
123807,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-25,Monday,1_Monday,24.58
123808,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-26,Tuesday,2_Tuesday,131.76
123809,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-27,Wednesday,3_Wednesday,62.33
123810,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-28,Thursday,4_Thursday,602.1099999999999
123811,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-29,Friday,5_Friday,216.32999999999998
123812,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-30,Saturday,6_Saturday,85.75999999999999
123813,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-12-02,Monday,1_Monday,14.120000000000001
123814,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-12-03,Tuesday,2_Tuesday,216.98000000000002
123815,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-12-04,Wednesday,3_Wednesday,181.51
123816,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-12-05,Thursday,4_Thursday,3244.8799999999997
123817,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-12-06,Friday,5_Friday,733.94
123818,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-12-07,Saturday,6_Saturday,164.47
123819,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2019-12-09,Monday,1_Monday,60.17999999999999
123919,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-01,Thursday,4_Thursday,85.8
123920,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-02,Friday,5_Friday,246.86999999999998
123921,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-03,Saturday,6_Saturday,548.3
123922,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-06,Tuesday,2_Tuesday,42.07
123923,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-07,Wednesday,3_Wednesday,4.12
123924,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-08,Thursday,4_Thursday,295.75
123925,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-09,Friday,5_Friday,115.89999999999999
123926,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-10,Saturday,6_Saturday,437.65
123927,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-13,Tuesday,2_Tuesday,83.92
123928,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-14,Wednesday,3_Wednesday,31.34
123929,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-15,Thursday,4_Thursday,128.79000000000002
123930,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-16,Friday,5_Friday,179.6
123931,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-17,Saturday,6_Saturday,114.66000000000001
123932,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-21,Wednesday,3_Wednesday,59.290000000000006
123933,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-22,Thursday,4_Thursday,63.21000000000001
123934,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-23,Friday,5_Friday,323.7
123935,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-24,Saturday,6_Saturday,217.23000000000002
123936,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-28,Wednesday,3_Wednesday,27.759999999999998
123937,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-29,Thursday,4_Thursday,273.07000000000005
123938,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-30,Friday,5_Friday,103.20000000000002
123939,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-31,Saturday,6_Saturday,114.17999999999999
123940,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2020-12-02,Wednesday,3_Wednesday,103.93
123941,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2020-12-04,Friday,5_Friday,120.58
123942,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Non-Wine,2020-12-05,Saturday,6_Saturday,302.34
124122,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Wine,2019-11-01,Friday,5_Friday,502.28
124123,New Street Warehouse,Fish Market,Restaurant,Dinner,3,Beverage,Wine,2019-11-02,Saturday,6_Saturday,171.44
