,Restaurant,As Of Day,Days Before Week Commencing,Reservation Week,Covers,Table,Week,Color,Alpha
4086,100 Wardour St,Friday,17,50,517.0,Future Weeks,This Week,Red,1.0
4087,Bluebird Chelsea Restaurant,Friday,17,52,416.0,Future Weeks,2 Weeks Time,Black,1.0
4088,20 Stories,Friday,17,45,480.0,Future Weeks,5 Weeks Ago,Blue,0.2
4089,Sartoria,Friday,17,50,46.0,Future Weeks,This Week,Red,1.0
4091,Radici,Friday,17,50,73.0,Future Weeks,This Week,Red,1.0
4092,Paternoster Chophouse,Friday,17,49,779.0,Future Weeks,Last Week,Orange,1.0
4093,100 Wardour St,Friday,17,45,512.0,Future Weeks,5 Weeks Ago,Blue,0.2
4094,100 Wardour St,Friday,17,48,188.0,Future Weeks,2 Weeks Ago,Blue,0.8
4095,Paternoster Chophouse,Friday,17,50,1188.0,Future Weeks,This Week,Red,1.0
4096,Paternoster Chophouse,Friday,17,52,1062.0,Future Weeks,2 Weeks Time,Black,1.0
4097,100 Wardour St,Friday,17,49,438.0,Future Weeks,Last Week,Orange,1.0
4098,Paternoster Chophouse,Saturday,16,50,1197.0,Future Weeks,This Week,Red,1.0
4099,Old Bengal Bar,Saturday,16,50,42.0,Future Weeks,This Week,Red,1.0
4100,Old Bengal Bar,Saturday,16,49,71.0,Future Weeks,Last Week,Orange,1.0
4101,Old Bengal Bar,Saturday,16,45,2.0,Future Weeks,5 Weeks Ago,Blue,0.2
4102,East 59th,Saturday,16,51,49.0,Future Weeks,Next Week,Purple,1.0
4103,East 59th,Saturday,16,50,12.0,Future Weeks,This Week,Red,1.0
4104,Paternoster Chophouse,Saturday,16,52,1101.0,Future Weeks,2 Weeks Time,Black,1.0
4105,Paternoster Chophouse,Saturday,16,51,1409.0,Future Weeks,Next Week,Purple,1.0
4106,Old Bengal Bar,Saturday,16,52,24.0,Future Weeks,2 Weeks Time,Black,1.0
4107,Issho Restaurant,Saturday,16,51,11.0,Future Weeks,Next Week,Purple,1.0
4108,Quaglino's Restaurant,Saturday,16,52,46.0,Future Weeks,2 Weeks Time,Black,1.0
4109,Bluebird White City,Saturday,16,48,5.0,Future Weeks,2 Weeks Ago,Blue,0.8
4110,East 59th,Saturday,16,49,33.0,Future Weeks,Last Week,Orange,1.0
4111,Blueprint Cafe,Saturday,16,49,100.0,Future Weeks,Last Week,Orange,1.0
4112,Bluebird White City,Saturday,16,45,21.0,Future Weeks,5 Weeks Ago,Blue,0.2
4113,Old Bengal Bar,Saturday,16,51,42.0,Future Weeks,Next Week,Purple,1.0
4114,Pont de la Tour,Saturday,16,51,58.0,Future Weeks,Next Week,Purple,1.0
4115,Pont de la Tour,Saturday,16,52,21.0,Future Weeks,2 Weeks Time,Black,1.0
4116,Radici,Saturday,16,50,73.0,Future Weeks,This Week,Red,1.0
4117,Bluebird White City,Saturday,16,49,6.0,Future Weeks,Last Week,Orange,1.0
4118,Bluebird White City,Saturday,16,50,6.0,Future Weeks,This Week,Red,1.0
4119,Paternoster Chophouse,Saturday,16,45,599.0,Future Weeks,5 Weeks Ago,Blue,0.2
4120,Bluebird White City,Saturday,16,51,12.0,Future Weeks,Next Week,Purple,1.0
4121,Issho Restaurant,Saturday,16,52,12.0,Future Weeks,2 Weeks Time,Black,1.0
4122,Bluebird White City,Saturday,16,52,17.0,Future Weeks,2 Weeks Time,Black,1.0
4123,Paternoster Chophouse,Saturday,16,49,824.0,Future Weeks,Last Week,Orange,1.0
4124,Angelica,Saturday,16,45,66.0,Future Weeks,5 Weeks Ago,Blue,0.2
4125,Radici,Saturday,16,51,50.0,Future Weeks,Next Week,Purple,1.0
4126,Launceston Place,Saturday,16,51,539.0,Future Weeks,Next Week,Purple,1.0
4127,Radici,Saturday,16,49,30.0,Future Weeks,Last Week,Orange,1.0
4128,Radici,Saturday,16,45,29.0,Future Weeks,5 Weeks Ago,Blue,0.2
4129,Radici,Saturday,16,52,49.0,Future Weeks,2 Weeks Time,Black,1.0
4130,Angelica,Saturday,16,49,59.0,Future Weeks,Last Week,Orange,1.0
4131,Angelica,Saturday,16,50,52.0,Future Weeks,This Week,Red,1.0
4132,Angelica,Saturday,16,51,72.0,Future Weeks,Next Week,Purple,1.0
4133,Angelica,Saturday,16,52,54.0,Future Weeks,2 Weeks Time,Black,1.0
4134,Pont de la Tour,Saturday,16,50,58.0,Future Weeks,This Week,Red,1.0
4135,Launceston Place,Saturday,16,52,231.0,Future Weeks,2 Weeks Time,Black,1.0
4136,Quaglino's Restaurant,Saturday,16,50,27.0,Future Weeks,This Week,Red,1.0
4137,Launceston Place,Saturday,16,50,443.0,Future Weeks,This Week,Red,1.0
4138,Crafthouse,Saturday,16,51,14.0,Future Weeks,Next Week,Purple,1.0
4139,Crafthouse,Saturday,16,45,5.0,Future Weeks,5 Weeks Ago,Blue,0.2
4140,Crafthouse,Saturday,16,49,10.0,Future Weeks,Last Week,Orange,1.0
4141,Quaglino's Restaurant,Saturday,16,51,14.0,Future Weeks,Next Week,Purple,1.0
4142,Bluebird Chelsea Private Dining,Saturday,16,45,16.0,Future Weeks,5 Weeks Ago,Blue,0.2
4143,Bluebird Chelsea Private Dining,Saturday,16,50,104.0,Future Weeks,This Week,Red,1.0
4144,Bluebird Chelsea Private Dining,Saturday,16,51,29.0,Future Weeks,Next Week,Purple,1.0
4145,Crafthouse,Saturday,16,52,5.0,Future Weeks,2 Weeks Time,Black,1.0
4146,Crafthouse,Saturday,16,50,9.0,Future Weeks,This Week,Red,1.0
4147,Launceston Place,Saturday,16,49,293.0,Future Weeks,Last Week,Orange,1.0
4148,Quaglino's Restaurant,Saturday,16,48,10.0,Future Weeks,2 Weeks Ago,Blue,0.8
4149,Bluebird Chelsea Private Dining,Saturday,16,52,24.0,Future Weeks,2 Weeks Time,Black,1.0
4150,100 Wardour St Lounge Bar,Saturday,16,49,25.0,Future Weeks,Last Week,Orange,1.0
4151,Bluebird Chelsea Restaurant,Saturday,16,52,417.0,Future Weeks,2 Weeks Time,Black,1.0
4152,Bluebird Chelsea Restaurant,Saturday,16,51,536.0,Future Weeks,Next Week,Purple,1.0
4153,Bluebird Chelsea Restaurant,Saturday,16,50,281.0,Future Weeks,This Week,Red,1.0
4154,Quaglino's Restaurant,Saturday,16,49,34.0,Future Weeks,Last Week,Orange,1.0
4155,East 59th,Saturday,16,45,10.0,Future Weeks,5 Weeks Ago,Blue,0.2
4156,100 Wardour St Lounge Bar,Saturday,16,50,27.0,Future Weeks,This Week,Red,1.0
4157,100 Wardour St Lounge Bar,Saturday,16,51,27.0,Future Weeks,Next Week,Purple,1.0
4158,Issho,Saturday,16,45,85.0,Future Weeks,5 Weeks Ago,Blue,0.2
4159,Launceston Place,Saturday,16,45,288.0,Future Weeks,5 Weeks Ago,Blue,0.2
4160,100 Wardour St Lounge Bar,Saturday,16,48,6.0,Future Weeks,2 Weeks Ago,Blue,0.8
4161,100 Wardour St Lounge Bar,Saturday,16,52,12.0,Future Weeks,2 Weeks Time,Black,1.0
4162,Issho,Saturday,16,52,362.0,Future Weeks,2 Weeks Time,Black,1.0
4163,100 Wardour St Lounge Bar,Saturday,16,45,51.0,Future Weeks,5 Weeks Ago,Blue,0.2
4164,Bluebird Chelsea Restaurant,Saturday,16,45,118.0,Future Weeks,5 Weeks Ago,Blue,0.2
4165,Issho Restaurant,Saturday,16,45,4.0,Future Weeks,5 Weeks Ago,Blue,0.2
4166,Issho Restaurant,Saturday,16,49,21.0,Future Weeks,Last Week,Orange,1.0
4167,Bluebird Chelsea Restaurant,Saturday,16,48,65.0,Future Weeks,2 Weeks Ago,Blue,0.8
4168,Bluebird Chelsea Restaurant,Saturday,16,49,244.0,Future Weeks,Last Week,Orange,1.0
4169,Issho,Saturday,16,51,410.0,Future Weeks,Next Week,Purple,1.0
4170,Issho,Saturday,16,50,234.0,Future Weeks,This Week,Red,1.0
4171,Issho Restaurant,Saturday,16,50,11.0,Future Weeks,This Week,Red,1.0
4172,Issho,Saturday,16,49,129.0,Future Weeks,Last Week,Orange,1.0
4173,Issho,Saturday,16,48,0.0,Future Weeks,2 Weeks Ago,Blue,0.8
4174,Coq d’Argent,Saturday,16,48,83.0,Future Weeks,2 Weeks Ago,Blue,0.8
4175,Bluebird Chelsea Cafe,Saturday,16,50,21.0,Future Weeks,This Week,Red,1.0
4176,East 59th,Saturday,16,52,58.0,Future Weeks,2 Weeks Time,Black,1.0
4177,Avenue,Saturday,16,52,21.0,Future Weeks,2 Weeks Time,Black,1.0
4178,New Street Wine Shop,Saturday,16,50,156.0,Future Weeks,This Week,Red,1.0
4179,New Street Wine Shop,Saturday,16,51,185.0,Future Weeks,Next Week,Purple,1.0
4180,New Street Wine Shop,Saturday,16,52,87.0,Future Weeks,2 Weeks Time,Black,1.0
4181,Plateau,Saturday,16,50,447.0,Future Weeks,This Week,Red,1.0
4182,Plateau,Saturday,16,49,125.0,Future Weeks,Last Week,Orange,1.0
4183,Plateau,Saturday,16,48,12.0,Future Weeks,2 Weeks Ago,Blue,0.8
4184,Orrery,Saturday,16,45,32.0,Future Weeks,5 Weeks Ago,Blue,0.2
4185,Orrery,Saturday,16,48,4.0,Future Weeks,2 Weeks Ago,Blue,0.8
4186,Orrery,Saturday,16,49,21.0,Future Weeks,Last Week,Orange,1.0
4187,Orrery,Saturday,16,50,37.0,Future Weeks,This Week,Red,1.0
4188,Avenue,Saturday,16,45,65.0,Future Weeks,5 Weeks Ago,Blue,0.2
4189,Avenue,Saturday,16,49,80.0,Future Weeks,Last Week,Orange,1.0
4190,Avenue,Saturday,16,50,109.0,Future Weeks,This Week,Red,1.0
4191,Avenue,Saturday,16,51,84.0,Future Weeks,Next Week,Purple,1.0
4192,Cantina del Ponte,Saturday,16,52,71.0,Future Weeks,2 Weeks Time,Black,1.0
4193,Plateau,Saturday,16,52,103.0,Future Weeks,2 Weeks Time,Black,1.0
4194,Cantina del Ponte,Saturday,16,51,42.0,Future Weeks,Next Week,Purple,1.0
4195,Cantina del Ponte,Saturday,16,50,54.0,Future Weeks,This Week,Red,1.0
4196,Cantina del Ponte,Saturday,16,49,28.0,Future Weeks,Last Week,Orange,1.0
4197,Cantina del Ponte,Saturday,16,45,28.0,Future Weeks,5 Weeks Ago,Blue,0.2
4198,Orrery,Saturday,16,51,38.0,Future Weeks,Next Week,Purple,1.0
4199,Orrery,Saturday,16,52,28.0,Future Weeks,2 Weeks Time,Black,1.0
4200,Quaglino's Restaurant,Saturday,16,45,20.0,Future Weeks,5 Weeks Ago,Blue,0.2
4201,100 Wardour St,Saturday,16,52,179.0,Future Weeks,2 Weeks Time,Black,1.0
4202,100 Wardour St,Saturday,16,51,791.0,Future Weeks,Next Week,Purple,1.0
4203,100 Wardour St,Saturday,16,50,565.0,Future Weeks,This Week,Red,1.0
4204,100 Wardour St,Saturday,16,49,478.0,Future Weeks,Last Week,Orange,1.0
4205,Plateau,Saturday,16,45,60.0,Future Weeks,5 Weeks Ago,Blue,0.2
4206,100 Wardour St Club Bar,Saturday,16,45,8.0,Future Weeks,5 Weeks Ago,Blue,0.2
4207,100 Wardour St Club Bar,Saturday,16,49,6.0,Future Weeks,Last Week,Orange,1.0
4208,Plateau,Saturday,16,51,345.0,Future Weeks,Next Week,Purple,1.0
4209,Sartoria,Saturday,16,50,46.0,Future Weeks,This Week,Red,1.0
4210,100 Wardour St Club Bar,Saturday,16,51,30.0,Future Weeks,Next Week,Purple,1.0
4211,Coq d’Argent,Saturday,16,50,738.0,Future Weeks,This Week,Red,1.0
4212,Coq d’Argent,Saturday,16,49,376.0,Future Weeks,Last Week,Orange,1.0
4213,20 Stories,Saturday,16,52,631.0,Future Weeks,2 Weeks Time,Black,1.0
4214,20 Stories,Saturday,16,51,759.0,Future Weeks,Next Week,Purple,1.0
4215,20 Stories,Saturday,16,50,643.0,Future Weeks,This Week,Red,1.0
4216,20 Stories,Saturday,16,49,617.0,Future Weeks,Last Week,Orange,1.0
4217,20 Stories,Saturday,16,45,488.0,Future Weeks,5 Weeks Ago,Blue,0.2
4218,Aster,Saturday,16,45,28.0,Future Weeks,5 Weeks Ago,Blue,0.2
4219,Aster,Saturday,16,48,12.0,Future Weeks,2 Weeks Ago,Blue,0.8
4220,Aster,Saturday,16,49,41.0,Future Weeks,Last Week,Orange,1.0
4221,Aster,Saturday,16,50,28.0,Future Weeks,This Week,Red,1.0
4222,Aster,Saturday,16,51,39.0,Future Weeks,Next Week,Purple,1.0
4223,Aster,Saturday,16,52,11.0,Future Weeks,2 Weeks Time,Black,1.0
4224,Fish Market,Saturday,16,45,232.0,Future Weeks,5 Weeks Ago,Blue,0.2
4225,Fish Market,Saturday,16,49,296.0,Future Weeks,Last Week,Orange,1.0
4226,Coq d’Argent,Saturday,16,51,1066.0,Future Weeks,Next Week,Purple,1.0
4227,Sartoria,Saturday,16,49,12.0,Future Weeks,Last Week,Orange,1.0
4228,Coq d’Argent,Saturday,16,52,440.0,Future Weeks,2 Weeks Time,Black,1.0
4229,Fish Market,Saturday,16,50,506.0,Future Weeks,This Week,Red,1.0
4230,Fish Market,Saturday,16,51,720.0,Future Weeks,Next Week,Purple,1.0
4231,Fish Market,Saturday,16,52,725.0,Future Weeks,2 Weeks Time,Black,1.0
4232,Sartoria,Saturday,16,45,37.0,Future Weeks,5 Weeks Ago,Blue,0.2
4233,Sartoria,Saturday,16,48,6.0,Future Weeks,2 Weeks Ago,Blue,0.8
4234,New Street Grill,Saturday,16,52,251.0,Future Weeks,2 Weeks Time,Black,1.0
4235,New Street Grill,Saturday,16,51,327.0,Future Weeks,Next Week,Purple,1.0
4236,New Street Grill,Saturday,16,50,334.0,Future Weeks,This Week,Red,1.0
4237,New Street Grill,Saturday,16,49,153.0,Future Weeks,Last Week,Orange,1.0
4238,New Street Grill,Saturday,16,48,33.0,Future Weeks,2 Weeks Ago,Blue,0.8
4239,New Street Grill,Saturday,16,45,49.0,Future Weeks,5 Weeks Ago,Blue,0.2
4240,New Street Wine Shop,Saturday,16,45,69.0,Future Weeks,5 Weeks Ago,Blue,0.2
4241,New Street Wine Shop,Saturday,16,49,138.0,Future Weeks,Last Week,Orange,1.0
4242,100 Wardour St Club Bar,Saturday,16,50,81.0,Future Weeks,This Week,Red,1.0
4243,Fiume,Saturday,16,45,12.0,Future Weeks,5 Weeks Ago,Blue,0.2
4244,Coq d’Argent,Saturday,16,45,211.0,Future Weeks,5 Weeks Ago,Blue,0.2
4245,Butlers Wharf Chophouse Restaurant,Saturday,16,52,200.0,Future Weeks,2 Weeks Time,Black,1.0
4246,Quaglino's,Saturday,16,52,317.0,Future Weeks,2 Weeks Time,Black,1.0
4247,100 Wardour St,Saturday,16,48,184.0,Future Weeks,2 Weeks Ago,Blue,0.8
4248,Angler Restaurant,Saturday,16,49,49.0,Future Weeks,Last Week,Orange,1.0
4249,Angler Restaurant,Saturday,16,50,84.0,Future Weeks,This Week,Red,1.0
4250,Angler Restaurant,Saturday,16,51,103.0,Future Weeks,Next Week,Purple,1.0
4251,Angler Restaurant,Saturday,16,52,51.0,Future Weeks,2 Weeks Time,Black,1.0
4252,Butlers Wharf Chophouse Restaurant,Saturday,16,45,41.0,Future Weeks,5 Weeks Ago,Blue,0.2
4253,Butlers Wharf Chophouse Restaurant,Saturday,16,49,112.0,Future Weeks,Last Week,Orange,1.0
4254,Butlers Wharf Chophouse Restaurant,Saturday,16,50,105.0,Future Weeks,This Week,Red,1.0
4255,Butlers Wharf Chophouse Restaurant,Saturday,16,51,110.0,Future Weeks,Next Week,Purple,1.0
4256,100 Wardour St,Saturday,16,45,505.0,Future Weeks,5 Weeks Ago,Blue,0.2
4257,Angler Restaurant,Saturday,16,45,28.0,Future Weeks,5 Weeks Ago,Blue,0.2
4258,Sartoria,Saturday,16,51,62.0,Future Weeks,Next Week,Purple,1.0
4259,Sartoria,Saturday,16,52,30.0,Future Weeks,2 Weeks Time,Black,1.0
4260,14 Hills,Saturday,16,52,242.0,Future Weeks,2 Weeks Time,Black,1.0
4261,14 Hills,Saturday,16,51,694.0,Future Weeks,Next Week,Purple,1.0
4262,Bluebird Chelsea Cafe,Saturday,16,48,16.0,Future Weeks,2 Weeks Ago,Blue,0.8
4263,Bluebird Chelsea Cafe,Saturday,16,51,23.0,Future Weeks,Next Week,Purple,1.0
4264,Bluebird Chelsea Cafe,Saturday,16,52,19.0,Future Weeks,2 Weeks Time,Black,1.0
4265,14 Hills,Saturday,16,45,403.0,Future Weeks,5 Weeks Ago,Blue,0.2
4266,14 Hills,Saturday,16,50,391.0,Future Weeks,This Week,Red,1.0
4267,14 Hills,Saturday,16,49,350.0,Future Weeks,Last Week,Orange,1.0
4268,Quaglino's,Saturday,16,51,356.0,Future Weeks,Next Week,Purple,1.0
4269,Pont de la Tour,Saturday,16,49,35.0,Future Weeks,Last Week,Orange,1.0
4270,Quaglino's,Saturday,16,50,281.0,Future Weeks,This Week,Red,1.0
4271,Quaglino's,Saturday,16,49,132.0,Future Weeks,Last Week,Orange,1.0
4272,German Gymnasium,Saturday,16,45,145.0,Future Weeks,5 Weeks Ago,Blue,0.2
4273,German Gymnasium,Saturday,16,48,14.0,Future Weeks,2 Weeks Ago,Blue,0.8
4274,Madison Restaurant,Saturday,16,51,6.0,Future Weeks,Next Week,Purple,1.0
4275,Quaglino's,Saturday,16,45,167.0,Future Weeks,5 Weeks Ago,Blue,0.2
4276,Pont de la Tour,Saturday,16,45,42.0,Future Weeks,5 Weeks Ago,Blue,0.2
4277,Quaglino's,Saturday,16,48,35.0,Future Weeks,2 Weeks Ago,Blue,0.8
4278,German Gymnasium,Saturday,16,49,233.0,Future Weeks,Last Week,Orange,1.0
4279,German Gymnasium,Saturday,16,50,244.0,Future Weeks,This Week,Red,1.0
4280,German Gymnasium,Saturday,16,51,340.0,Future Weeks,Next Week,Purple,1.0
4281,German Gymnasium,Saturday,16,52,248.0,Future Weeks,2 Weeks Time,Black,1.0
4282,Fish Market,Sunday,15,47,187.0,Future Weeks,3 Weeks Ago,Blue,0.6
4283,Fish Market,Sunday,15,45,238.0,Future Weeks,5 Weeks Ago,Blue,0.2
4285,100 Wardour St Lounge Bar,Sunday,15,45,51.0,Future Weeks,5 Weeks Ago,Blue,0.2
4287,Fish Market,Sunday,15,49,292.0,Future Weeks,Last Week,Orange,1.0
4288,Fish Market,Sunday,15,50,513.0,Future Weeks,This Week,Red,1.0
4289,Quaglino's Restaurant,Sunday,15,50,27.0,Future Weeks,This Week,Red,1.0
4290,Quaglino's Restaurant,Sunday,15,49,34.0,Future Weeks,Last Week,Orange,1.0
4291,Quaglino's Restaurant,Sunday,15,48,10.0,Future Weeks,2 Weeks Ago,Blue,0.8
4292,Quaglino's Restaurant,Sunday,15,47,20.0,Future Weeks,3 Weeks Ago,Blue,0.6
4294,Quaglino's Restaurant,Sunday,15,45,20.0,Future Weeks,5 Weeks Ago,Blue,0.2
4295,Fish Market,Sunday,15,51,743.0,Future Weeks,Next Week,Purple,1.0
4296,Fish Market,Sunday,15,52,785.0,Future Weeks,2 Weeks Time,Black,1.0
4297,100 Wardour St,Sunday,15,45,505.0,Future Weeks,5 Weeks Ago,Blue,0.2
4298,German Gymnasium,Sunday,15,47,133.0,Future Weeks,3 Weeks Ago,Blue,0.6
4300,100 Wardour St Lounge Bar,Sunday,15,47,51.0,Future Weeks,3 Weeks Ago,Blue,0.6
4301,100 Wardour St Lounge Bar,Sunday,15,48,6.0,Future Weeks,2 Weeks Ago,Blue,0.8
4302,German Gymnasium,Sunday,15,45,151.0,Future Weeks,5 Weeks Ago,Blue,0.2
4303,100 Wardour St Lounge Bar,Sunday,15,49,25.0,Future Weeks,Last Week,Orange,1.0
4304,Coq d’Argent,Sunday,15,45,224.0,Future Weeks,5 Weeks Ago,Blue,0.2
4305,Blueprint Cafe,Sunday,15,49,100.0,Future Weeks,Last Week,Orange,1.0
4306,Pont de la Tour,Sunday,15,49,35.0,Future Weeks,Last Week,Orange,1.0
4307,East 59th,Sunday,15,45,16.0,Future Weeks,5 Weeks Ago,Blue,0.2
4308,German Gymnasium,Sunday,15,48,14.0,Future Weeks,2 Weeks Ago,Blue,0.8
4309,East 59th,Sunday,15,50,12.0,Future Weeks,This Week,Red,1.0
4310,East 59th,Sunday,15,47,39.0,Future Weeks,3 Weeks Ago,Blue,0.6
4311,100 Wardour St,Sunday,15,47,393.0,Future Weeks,3 Weeks Ago,Blue,0.6
4312,100 Wardour St,Sunday,15,48,184.0,Future Weeks,2 Weeks Ago,Blue,0.8
4313,German Gymnasium,Sunday,15,52,254.0,Future Weeks,2 Weeks Time,Black,1.0
4314,100 Wardour St,Sunday,15,49,491.0,Future Weeks,Last Week,Orange,1.0
4316,100 Wardour St,Sunday,15,50,576.0,Future Weeks,This Week,Red,1.0
4317,100 Wardour St,Sunday,15,51,812.0,Future Weeks,Next Week,Purple,1.0
4319,German Gymnasium,Sunday,15,51,340.0,Future Weeks,Next Week,Purple,1.0
4320,German Gymnasium,Sunday,15,50,255.0,Future Weeks,This Week,Red,1.0
4321,German Gymnasium,Sunday,15,49,238.0,Future Weeks,Last Week,Orange,1.0
4322,East 59th,Sunday,15,49,33.0,Future Weeks,Last Week,Orange,1.0
4323,Quaglino's Restaurant,Sunday,15,52,46.0,Future Weeks,2 Weeks Time,Black,1.0
4324,Paternoster Chophouse,Sunday,15,45,599.0,Future Weeks,5 Weeks Ago,Blue,0.2
4325,Paternoster Chophouse,Sunday,15,47,529.0,Future Weeks,3 Weeks Ago,Blue,0.6
4326,Paternoster Chophouse,Sunday,15,49,848.0,Future Weeks,Last Week,Orange,1.0
4327,Quaglino's Restaurant,Sunday,15,51,14.0,Future Weeks,Next Week,Purple,1.0
4328,Plateau,Sunday,15,52,109.0,Future Weeks,2 Weeks Time,Black,1.0
4329,Plateau,Sunday,15,51,288.0,Future Weeks,Next Week,Purple,1.0
4331,Pont de la Tour,Sunday,15,45,40.0,Future Weeks,5 Weeks Ago,Blue,0.2
4332,Plateau,Sunday,15,50,451.0,Future Weeks,This Week,Red,1.0
4333,100 Wardour St,Sunday,15,52,186.0,Future Weeks,2 Weeks Time,Black,1.0
4336,Crafthouse,Sunday,15,45,5.0,Future Weeks,5 Weeks Ago,Blue,0.2
4337,Butlers Wharf Chophouse Restaurant,Sunday,15,50,111.0,Future Weeks,This Week,Red,1.0
4339,Fiume,Sunday,15,45,12.0,Future Weeks,5 Weeks Ago,Blue,0.2
4340,Butlers Wharf Chophouse Restaurant,Sunday,15,51,110.0,Future Weeks,Next Week,Purple,1.0
4341,Butlers Wharf Chophouse Restaurant,Sunday,15,52,214.0,Future Weeks,2 Weeks Time,Black,1.0
4342,Crafthouse,Sunday,15,52,5.0,Future Weeks,2 Weeks Time,Black,1.0
4343,Crafthouse,Sunday,15,51,14.0,Future Weeks,Next Week,Purple,1.0
4344,Crafthouse,Sunday,15,50,9.0,Future Weeks,This Week,Red,1.0
4345,Crafthouse,Sunday,15,49,12.0,Future Weeks,Last Week,Orange,1.0
4346,Crafthouse,Sunday,15,47,8.0,Future Weeks,3 Weeks Ago,Blue,0.6
4347,Issho,Sunday,15,45,89.0,Future Weeks,5 Weeks Ago,Blue,0.2
4349,Paternoster Chophouse,Sunday,15,52,1114.0,Future Weeks,2 Weeks Time,Black,1.0
4351,Butlers Wharf Chophouse Restaurant,Sunday,15,47,44.0,Future Weeks,3 Weeks Ago,Blue,0.6
4352,100 Wardour St Lounge Bar,Sunday,15,51,27.0,Future Weeks,Next Week,Purple,1.0
4354,100 Wardour St Club Bar,Sunday,15,51,30.0,Future Weeks,Next Week,Purple,1.0
4355,100 Wardour St Club Bar,Sunday,15,50,81.0,Future Weeks,This Week,Red,1.0
4356,100 Wardour St Club Bar,Sunday,15,49,6.0,Future Weeks,Last Week,Orange,1.0
4357,100 Wardour St Club Bar,Sunday,15,47,30.0,Future Weeks,3 Weeks Ago,Blue,0.6
4358,Bluebird White City,Sunday,15,45,25.0,Future Weeks,5 Weeks Ago,Blue,0.2
4359,Bluebird White City,Sunday,15,47,6.0,Future Weeks,3 Weeks Ago,Blue,0.6
4360,Bluebird White City,Sunday,15,48,5.0,Future Weeks,2 Weeks Ago,Blue,0.8
4361,Bluebird White City,Sunday,15,49,6.0,Future Weeks,Last Week,Orange,1.0
4362,Bluebird White City,Sunday,15,50,6.0,Future Weeks,This Week,Red,1.0
4363,Bluebird White City,Sunday,15,51,12.0,Future Weeks,Next Week,Purple,1.0
4364,Bluebird White City,Sunday,15,52,17.0,Future Weeks,2 Weeks Time,Black,1.0
4365,Butlers Wharf Chophouse Restaurant,Sunday,15,49,112.0,Future Weeks,Last Week,Orange,1.0
4366,Butlers Wharf Chophouse Restaurant,Sunday,15,45,41.0,Future Weeks,5 Weeks Ago,Blue,0.2
4367,Paternoster Chophouse,Sunday,15,50,1211.0,Future Weeks,This Week,Red,1.0
4368,Issho,Sunday,15,48,0.0,Future Weeks,2 Weeks Ago,Blue,0.8
4369,Paternoster Chophouse,Sunday,15,51,1460.0,Future Weeks,Next Week,Purple,1.0
4370,Plateau,Sunday,15,49,127.0,Future Weeks,Last Week,Orange,1.0
4371,Coq d’Argent,Sunday,15,47,354.0,Future Weeks,3 Weeks Ago,Blue,0.6
4372,Plateau,Sunday,15,48,12.0,Future Weeks,2 Weeks Ago,Blue,0.8
4373,Plateau,Sunday,15,47,65.0,Future Weeks,3 Weeks Ago,Blue,0.6
4374,100 Wardour St Club Bar,Sunday,15,45,8.0,Future Weeks,5 Weeks Ago,Blue,0.2
4375,Coq d’Argent,Sunday,15,48,77.0,Future Weeks,2 Weeks Ago,Blue,0.8
4376,Plateau,Sunday,15,45,64.0,Future Weeks,5 Weeks Ago,Blue,0.2
4378,Issho,Sunday,15,52,412.0,Future Weeks,2 Weeks Time,Black,1.0
4379,Issho,Sunday,15,51,435.0,Future Weeks,Next Week,Purple,1.0
4380,Issho,Sunday,15,50,234.0,Future Weeks,This Week,Red,1.0
4381,Issho,Sunday,15,49,131.0,Future Weeks,Last Week,Orange,1.0
4382,Issho,Sunday,15,47,127.0,Future Weeks,3 Weeks Ago,Blue,0.6
4383,Coq d’Argent,Sunday,15,52,443.0,Future Weeks,2 Weeks Time,Black,1.0
4384,East 59th,Sunday,15,51,53.0,Future Weeks,Next Week,Purple,1.0
4385,East 59th,Sunday,15,52,70.0,Future Weeks,2 Weeks Time,Black,1.0
4387,Coq d’Argent,Sunday,15,49,395.0,Future Weeks,Last Week,Orange,1.0
4388,Coq d’Argent,Sunday,15,50,759.0,Future Weeks,This Week,Red,1.0
4389,Cantina del Ponte,Sunday,15,52,75.0,Future Weeks,2 Weeks Time,Black,1.0
4390,Cantina del Ponte,Sunday,15,51,52.0,Future Weeks,Next Week,Purple,1.0
4391,Cantina del Ponte,Sunday,15,50,54.0,Future Weeks,This Week,Red,1.0
4392,Cantina del Ponte,Sunday,15,49,41.0,Future Weeks,Last Week,Orange,1.0
4393,Cantina del Ponte,Sunday,15,47,18.0,Future Weeks,3 Weeks Ago,Blue,0.6
4394,Cantina del Ponte,Sunday,15,45,28.0,Future Weeks,5 Weeks Ago,Blue,0.2
4396,Coq d’Argent,Sunday,15,51,1136.0,Future Weeks,Next Week,Purple,1.0
4397,100 Wardour St Lounge Bar,Sunday,15,50,27.0,Future Weeks,This Week,Red,1.0
4398,Angelica,Sunday,15,49,59.0,Future Weeks,Last Week,Orange,1.0
4399,Bluebird Chelsea Restaurant,Sunday,15,48,65.0,Future Weeks,2 Weeks Ago,Blue,0.8
4400,Angler Restaurant,Sunday,15,50,88.0,Future Weeks,This Week,Red,1.0
4401,Launceston Place,Sunday,15,47,224.0,Future Weeks,3 Weeks Ago,Blue,0.6
4402,Launceston Place,Sunday,15,49,302.0,Future Weeks,Last Week,Orange,1.0
