,Restaurant,As Of Day,Days Before Week Commencing,Reservation Week,Covers,Table,Week,Color,Alpha
3448,20 Stories,Wednesday,19,45,451.0,Future Weeks,5 Weeks Ago,Blue,0.2
3449,100 Wardour St,Wednesday,19,49,399.0,Future Weeks,Last Week,Orange,1.0
3450,100 Wardour St Lounge Bar,Wednesday,19,51,27.0,Future Weeks,Next Week,Purple,1.0
3451,100 Wardour St Lounge Bar,Wednesday,19,52,10.0,Future Weeks,2 Weeks Time,Black,1.0
3452,Sartoria,Wednesday,19,51,29.0,Future Weeks,Next Week,Purple,1.0
3453,100 Wardour St Club Bar,Wednesday,19,51,30.0,Future Weeks,Next Week,Purple,1.0
3454,Sartoria,Wednesday,19,50,46.0,Future Weeks,This Week,Red,1.0
3455,20 Stories,Wednesday,19,51,692.0,Future Weeks,Next Week,Purple,1.0
3456,100 Wardour St,Wednesday,19,48,188.0,Future Weeks,2 Weeks Ago,Blue,0.8
3457,20 Stories,Wednesday,19,52,595.0,Future Weeks,2 Weeks Time,Black,1.0
3458,20 Stories,Wednesday,19,50,544.0,Future Weeks,This Week,Red,1.0
3459,Pont de la Tour,Thursday,18,50,48.0,Future Weeks,This Week,Red,1.0
3460,New Street Grill,Thursday,18,50,276.0,Future Weeks,This Week,Red,1.0
3461,New Street Grill,Thursday,18,49,143.0,Future Weeks,Last Week,Orange,1.0
3462,New Street Grill,Thursday,18,48,35.0,Future Weeks,2 Weeks Ago,Blue,0.8
3463,Pont de la Tour,Thursday,18,49,35.0,Future Weeks,Last Week,Orange,1.0
3464,New Street Grill,Thursday,18,45,42.0,Future Weeks,5 Weeks Ago,Blue,0.2
3465,Quaglino's,Thursday,18,49,134.0,Future Weeks,Last Week,Orange,1.0
3466,20 Stories,Thursday,18,45,469.0,Future Weeks,5 Weeks Ago,Blue,0.2
3467,20 Stories,Thursday,18,49,573.0,Future Weeks,Last Week,Orange,1.0
3468,Pont de la Tour,Thursday,18,45,38.0,Future Weeks,5 Weeks Ago,Blue,0.2
3469,Quaglino's,Thursday,18,48,35.0,Future Weeks,2 Weeks Ago,Blue,0.8
3470,Bluebird White City,Thursday,18,50,4.0,Future Weeks,This Week,Red,1.0
3471,Quaglino's,Thursday,18,45,168.0,Future Weeks,5 Weeks Ago,Blue,0.2
3472,Orrery,Thursday,18,49,21.0,Future Weeks,Last Week,Orange,1.0
3473,German Gymnasium,Thursday,18,52,219.0,Future Weeks,2 Weeks Time,Black,1.0
3474,Crafthouse,Thursday,18,50,7.0,Future Weeks,This Week,Red,1.0
3475,Crafthouse,Thursday,18,49,10.0,Future Weeks,Last Week,Orange,1.0
3476,Crafthouse,Thursday,18,45,5.0,Future Weeks,5 Weeks Ago,Blue,0.2
3477,Avenue,Thursday,18,52,21.0,Future Weeks,2 Weeks Time,Black,1.0
3478,Avenue,Thursday,18,51,70.0,Future Weeks,Next Week,Purple,1.0
3479,Sartoria,Thursday,18,45,33.0,Future Weeks,5 Weeks Ago,Blue,0.2
3480,Orrery,Thursday,18,52,21.0,Future Weeks,2 Weeks Time,Black,1.0
3481,Orrery,Thursday,18,51,33.0,Future Weeks,Next Week,Purple,1.0
3482,Orrery,Thursday,18,50,37.0,Future Weeks,This Week,Red,1.0
3483,Orrery,Thursday,18,48,8.0,Future Weeks,2 Weeks Ago,Blue,0.8
3484,Bluebird White City,Thursday,18,52,9.0,Future Weeks,2 Weeks Time,Black,1.0
3485,Orrery,Thursday,18,45,20.0,Future Weeks,5 Weeks Ago,Blue,0.2
3486,Avenue,Thursday,18,49,67.0,Future Weeks,Last Week,Orange,1.0
3487,Avenue,Thursday,18,45,61.0,Future Weeks,5 Weeks Ago,Blue,0.2
3488,Sartoria,Thursday,18,48,6.0,Future Weeks,2 Weeks Ago,Blue,0.8
3489,Sartoria,Thursday,18,49,8.0,Future Weeks,Last Week,Orange,1.0
3490,Bluebird White City,Thursday,18,45,10.0,Future Weeks,5 Weeks Ago,Blue,0.2
3491,Bluebird White City,Thursday,18,48,5.0,Future Weeks,2 Weeks Ago,Blue,0.8
3492,Bluebird White City,Thursday,18,49,6.0,Future Weeks,Last Week,Orange,1.0
3493,New Street Grill,Thursday,18,52,223.0,Future Weeks,2 Weeks Time,Black,1.0
3494,Bluebird White City,Thursday,18,51,6.0,Future Weeks,Next Week,Purple,1.0
3495,New Street Grill,Thursday,18,51,237.0,Future Weeks,Next Week,Purple,1.0
3496,Old Bengal Bar,Thursday,18,51,10.0,Future Weeks,Next Week,Purple,1.0
3497,Old Bengal Bar,Thursday,18,52,21.0,Future Weeks,2 Weeks Time,Black,1.0
3498,100 Wardour St,Thursday,18,51,712.0,Future Weeks,Next Week,Purple,1.0
3499,Coq d’Argent,Thursday,18,50,607.0,Future Weeks,This Week,Red,1.0
3500,Aster,Thursday,18,45,34.0,Future Weeks,5 Weeks Ago,Blue,0.2
3501,Aster,Thursday,18,48,12.0,Future Weeks,2 Weeks Ago,Blue,0.8
3502,Aster,Thursday,18,49,33.0,Future Weeks,Last Week,Orange,1.0
3503,Aster,Thursday,18,50,28.0,Future Weeks,This Week,Red,1.0
3504,Aster,Thursday,18,51,30.0,Future Weeks,Next Week,Purple,1.0
3505,Aster,Thursday,18,52,11.0,Future Weeks,2 Weeks Time,Black,1.0
3506,Coq d’Argent,Thursday,18,51,797.0,Future Weeks,Next Week,Purple,1.0
3507,Coq d’Argent,Thursday,18,52,389.0,Future Weeks,2 Weeks Time,Black,1.0
3508,100 Wardour St,Thursday,18,52,167.0,Future Weeks,2 Weeks Time,Black,1.0
3509,New Street Wine Shop,Thursday,18,52,63.0,Future Weeks,2 Weeks Time,Black,1.0
3510,New Street Wine Shop,Thursday,18,51,160.0,Future Weeks,Next Week,Purple,1.0
3511,New Street Wine Shop,Thursday,18,50,146.0,Future Weeks,This Week,Red,1.0
3512,New Street Wine Shop,Thursday,18,49,134.0,Future Weeks,Last Week,Orange,1.0
3513,New Street Wine Shop,Thursday,18,45,61.0,Future Weeks,5 Weeks Ago,Blue,0.2
3514,Sartoria,Thursday,18,52,30.0,Future Weeks,2 Weeks Time,Black,1.0
3515,Sartoria,Thursday,18,51,29.0,Future Weeks,Next Week,Purple,1.0
3516,Sartoria,Thursday,18,50,46.0,Future Weeks,This Week,Red,1.0
3517,Issho,Thursday,18,48,0.0,Future Weeks,2 Weeks Ago,Blue,0.8
3518,Issho,Thursday,18,49,125.0,Future Weeks,Last Week,Orange,1.0
3519,Issho,Thursday,18,50,199.0,Future Weeks,This Week,Red,1.0
3520,Issho,Thursday,18,51,309.0,Future Weeks,Next Week,Purple,1.0
3521,Issho,Thursday,18,52,288.0,Future Weeks,2 Weeks Time,Black,1.0
3522,Coq d’Argent,Thursday,18,49,323.0,Future Weeks,Last Week,Orange,1.0
3523,100 Wardour St,Thursday,18,50,489.0,Future Weeks,This Week,Red,1.0
3524,Bluebird Chelsea Private Dining,Thursday,18,52,24.0,Future Weeks,2 Weeks Time,Black,1.0
3525,100 Wardour St,Thursday,18,49,408.0,Future Weeks,Last Week,Orange,1.0
3526,Bluebird Chelsea Private Dining,Thursday,18,51,51.0,Future Weeks,Next Week,Purple,1.0
3527,Bluebird Chelsea Private Dining,Thursday,18,50,104.0,Future Weeks,This Week,Red,1.0
3528,Bluebird Chelsea Private Dining,Thursday,18,45,16.0,Future Weeks,5 Weeks Ago,Blue,0.2
3529,Quaglino's,Thursday,18,52,290.0,Future Weeks,2 Weeks Time,Black,1.0
3530,East 59th,Thursday,18,52,70.0,Future Weeks,2 Weeks Time,Black,1.0
3531,Old Bengal Bar,Thursday,18,50,42.0,Future Weeks,This Week,Red,1.0
3532,Old Bengal Bar,Thursday,18,49,62.0,Future Weeks,Last Week,Orange,1.0
3533,Old Bengal Bar,Thursday,18,48,5.0,Future Weeks,2 Weeks Ago,Blue,0.8
3534,Old Bengal Bar,Thursday,18,45,2.0,Future Weeks,5 Weeks Ago,Blue,0.2
3535,Quaglino's,Thursday,18,51,349.0,Future Weeks,Next Week,Purple,1.0
3536,Quaglino's,Thursday,18,50,243.0,Future Weeks,This Week,Red,1.0
3537,20 Stories,Thursday,18,50,571.0,Future Weeks,This Week,Red,1.0
3538,100 Wardour St Lounge Bar,Thursday,18,48,6.0,Future Weeks,2 Weeks Ago,Blue,0.8
3539,20 Stories,Thursday,18,51,730.0,Future Weeks,Next Week,Purple,1.0
3540,20 Stories,Thursday,18,52,616.0,Future Weeks,2 Weeks Time,Black,1.0
3541,Pont de la Tour,Thursday,18,51,38.0,Future Weeks,Next Week,Purple,1.0
3542,Pont de la Tour,Thursday,18,52,13.0,Future Weeks,2 Weeks Time,Black,1.0
3543,Blueprint Cafe,Thursday,18,49,100.0,Future Weeks,Last Week,Orange,1.0
3544,Coq d’Argent,Thursday,18,45,189.0,Future Weeks,5 Weeks Ago,Blue,0.2
3545,Coq d’Argent,Thursday,18,48,117.0,Future Weeks,2 Weeks Ago,Blue,0.8
3546,Issho,Thursday,18,45,65.0,Future Weeks,5 Weeks Ago,Blue,0.2
3547,100 Wardour St,Thursday,18,45,512.0,Future Weeks,5 Weeks Ago,Blue,0.2
3548,100 Wardour St,Thursday,18,48,188.0,Future Weeks,2 Weeks Ago,Blue,0.8
3549,Crafthouse,Thursday,18,51,9.0,Future Weeks,Next Week,Purple,1.0
3550,100 Wardour St Lounge Bar,Thursday,18,49,25.0,Future Weeks,Last Week,Orange,1.0
3551,German Gymnasium,Thursday,18,51,255.0,Future Weeks,Next Week,Purple,1.0
3552,Paternoster Chophouse,Thursday,18,50,1171.0,Future Weeks,This Week,Red,1.0
3553,Launceston Place,Thursday,18,50,416.0,Future Weeks,This Week,Red,1.0
3554,Launceston Place,Thursday,18,51,404.0,Future Weeks,Next Week,Purple,1.0
3555,Launceston Place,Thursday,18,52,200.0,Future Weeks,2 Weeks Time,Black,1.0
3556,14 Hills,Thursday,18,50,349.0,Future Weeks,This Week,Red,1.0
3557,Radici,Thursday,18,45,21.0,Future Weeks,5 Weeks Ago,Blue,0.2
3558,Radici,Thursday,18,49,30.0,Future Weeks,Last Week,Orange,1.0
3559,Radici,Thursday,18,50,69.0,Future Weeks,This Week,Red,1.0
3560,Radici,Thursday,18,51,24.0,Future Weeks,Next Week,Purple,1.0
3561,Butlers Wharf Chophouse Restaurant,Thursday,18,52,206.0,Future Weeks,2 Weeks Time,Black,1.0
3562,Butlers Wharf Chophouse Restaurant,Thursday,18,51,71.0,Future Weeks,Next Week,Purple,1.0
3563,Butlers Wharf Chophouse Restaurant,Thursday,18,50,91.0,Future Weeks,This Week,Red,1.0
3564,Butlers Wharf Chophouse Restaurant,Thursday,18,49,109.0,Future Weeks,Last Week,Orange,1.0
3565,Butlers Wharf Chophouse Restaurant,Thursday,18,45,41.0,Future Weeks,5 Weeks Ago,Blue,0.2
3566,Quaglino's Restaurant,Thursday,18,48,10.0,Future Weeks,2 Weeks Ago,Blue,0.8
3567,Quaglino's Restaurant,Thursday,18,45,20.0,Future Weeks,5 Weeks Ago,Blue,0.2
3568,Bluebird Chelsea Restaurant,Thursday,18,45,112.0,Future Weeks,5 Weeks Ago,Blue,0.2
3569,Bluebird Chelsea Restaurant,Thursday,18,48,65.0,Future Weeks,2 Weeks Ago,Blue,0.8
3570,Bluebird Chelsea Restaurant,Thursday,18,49,218.0,Future Weeks,Last Week,Orange,1.0
3571,Bluebird Chelsea Restaurant,Thursday,18,50,223.0,Future Weeks,This Week,Red,1.0
3572,14 Hills,Thursday,18,49,327.0,Future Weeks,Last Week,Orange,1.0
3573,14 Hills,Thursday,18,48,8.0,Future Weeks,2 Weeks Ago,Blue,0.8
3574,14 Hills,Thursday,18,45,385.0,Future Weeks,5 Weeks Ago,Blue,0.2
3575,Radici,Thursday,18,52,35.0,Future Weeks,2 Weeks Time,Black,1.0
3576,Bluebird Chelsea Restaurant,Thursday,18,51,439.0,Future Weeks,Next Week,Purple,1.0
3577,Bluebird Chelsea Restaurant,Thursday,18,52,384.0,Future Weeks,2 Weeks Time,Black,1.0
3578,East 59th,Thursday,18,45,10.0,Future Weeks,5 Weeks Ago,Blue,0.2
3579,East 59th,Thursday,18,49,27.0,Future Weeks,Last Week,Orange,1.0
3580,East 59th,Thursday,18,50,10.0,Future Weeks,This Week,Red,1.0
3581,Paternoster Chophouse,Thursday,18,52,980.0,Future Weeks,2 Weeks Time,Black,1.0
3582,Launceston Place,Thursday,18,49,275.0,Future Weeks,Last Week,Orange,1.0
3583,Launceston Place,Thursday,18,48,153.0,Future Weeks,2 Weeks Ago,Blue,0.8
3584,Launceston Place,Thursday,18,45,226.0,Future Weeks,5 Weeks Ago,Blue,0.2
3585,Plateau,Thursday,18,50,422.0,Future Weeks,This Week,Red,1.0
3586,100 Wardour St Lounge Bar,Thursday,18,45,41.0,Future Weeks,5 Weeks Ago,Blue,0.2
3587,100 Wardour St Club Bar,Thursday,18,45,8.0,Future Weeks,5 Weeks Ago,Blue,0.2
3588,100 Wardour St Club Bar,Thursday,18,49,6.0,Future Weeks,Last Week,Orange,1.0
3589,100 Wardour St Club Bar,Thursday,18,50,81.0,Future Weeks,This Week,Red,1.0
3590,Angelica,Thursday,18,45,53.0,Future Weeks,5 Weeks Ago,Blue,0.2
3591,Angelica,Thursday,18,49,55.0,Future Weeks,Last Week,Orange,1.0
3592,Angelica,Thursday,18,50,52.0,Future Weeks,This Week,Red,1.0
3593,Angelica,Thursday,18,51,48.0,Future Weeks,Next Week,Purple,1.0
3594,Angelica,Thursday,18,52,52.0,Future Weeks,2 Weeks Time,Black,1.0
3595,14 Hills,Thursday,18,51,598.0,Future Weeks,Next Week,Purple,1.0
3596,14 Hills,Thursday,18,52,182.0,Future Weeks,2 Weeks Time,Black,1.0
3597,Plateau,Thursday,18,52,89.0,Future Weeks,2 Weeks Time,Black,1.0
3598,Plateau,Thursday,18,51,327.0,Future Weeks,Next Week,Purple,1.0
3599,Plateau,Thursday,18,49,114.0,Future Weeks,Last Week,Orange,1.0
3600,Quaglino's Restaurant,Thursday,18,49,12.0,Future Weeks,Last Week,Orange,1.0
3601,Plateau,Thursday,18,48,12.0,Future Weeks,2 Weeks Ago,Blue,0.8
3602,Plateau,Thursday,18,45,75.0,Future Weeks,5 Weeks Ago,Blue,0.2
3603,100 Wardour St Club Bar,Thursday,18,51,30.0,Future Weeks,Next Week,Purple,1.0
3604,100 Wardour St Lounge Bar,Thursday,18,50,22.0,Future Weeks,This Week,Red,1.0
3605,100 Wardour St Lounge Bar,Thursday,18,51,27.0,Future Weeks,Next Week,Purple,1.0
3606,Quaglino's Restaurant,Thursday,18,52,37.0,Future Weeks,2 Weeks Time,Black,1.0
3607,Bluebird Chelsea Cafe,Thursday,18,48,16.0,Future Weeks,2 Weeks Ago,Blue,0.8
3608,Bluebird Chelsea Cafe,Thursday,18,50,18.0,Future Weeks,This Week,Red,1.0
3609,Bluebird Chelsea Cafe,Thursday,18,51,15.0,Future Weeks,Next Week,Purple,1.0
3610,Fiume,Thursday,18,45,12.0,Future Weeks,5 Weeks Ago,Blue,0.2
3611,Bluebird Chelsea Cafe,Thursday,18,52,25.0,Future Weeks,2 Weeks Time,Black,1.0
3612,Quaglino's Restaurant,Thursday,18,51,19.0,Future Weeks,Next Week,Purple,1.0
3613,Quaglino's Restaurant,Thursday,18,50,27.0,Future Weeks,This Week,Red,1.0
3614,Paternoster Chophouse,Thursday,18,51,1238.0,Future Weeks,Next Week,Purple,1.0
3615,100 Wardour St Lounge Bar,Thursday,18,52,10.0,Future Weeks,2 Weeks Time,Black,1.0
3616,Avenue,Thursday,18,50,96.0,Future Weeks,This Week,Red,1.0
3617,Angler Restaurant,Thursday,18,45,26.0,Future Weeks,5 Weeks Ago,Blue,0.2
3618,German Gymnasium,Thursday,18,45,140.0,Future Weeks,5 Weeks Ago,Blue,0.2
3619,Fish Market,Thursday,18,45,216.0,Future Weeks,5 Weeks Ago,Blue,0.2
3620,Fish Market,Thursday,18,48,84.0,Future Weeks,2 Weeks Ago,Blue,0.8
3621,Fish Market,Thursday,18,49,231.0,Future Weeks,Last Week,Orange,1.0
3622,Fish Market,Thursday,18,51,566.0,Future Weeks,Next Week,Purple,1.0
3623,Fish Market,Thursday,18,52,612.0,Future Weeks,2 Weeks Time,Black,1.0
3624,Madison Restaurant,Thursday,18,51,6.0,Future Weeks,Next Week,Purple,1.0
3625,Paternoster Chophouse,Thursday,18,45,585.0,Future Weeks,5 Weeks Ago,Blue,0.2
3626,Issho Restaurant,Thursday,18,52,12.0,Future Weeks,2 Weeks Time,Black,1.0
3627,Issho Restaurant,Thursday,18,45,4.0,Future Weeks,5 Weeks Ago,Blue,0.2
3628,Issho Restaurant,Thursday,18,51,9.0,Future Weeks,Next Week,Purple,1.0
3629,Cantina del Ponte,Thursday,18,45,22.0,Future Weeks,5 Weeks Ago,Blue,0.2
3630,Cantina del Ponte,Thursday,18,49,20.0,Future Weeks,Last Week,Orange,1.0
3631,Cantina del Ponte,Thursday,18,50,52.0,Future Weeks,This Week,Red,1.0
3632,Cantina del Ponte,Thursday,18,51,22.0,Future Weeks,Next Week,Purple,1.0
3633,Cantina del Ponte,Thursday,18,52,61.0,Future Weeks,2 Weeks Time,Black,1.0
3634,Issho Restaurant,Thursday,18,50,11.0,Future Weeks,This Week,Red,1.0
3635,German Gymnasium,Thursday,18,48,14.0,Future Weeks,2 Weeks Ago,Blue,0.8
3636,Fish Market,Thursday,18,50,464.0,Future Weeks,This Week,Red,1.0
3637,Angler Restaurant,Thursday,18,49,47.0,Future Weeks,Last Week,Orange,1.0
3638,Paternoster Chophouse,Thursday,18,49,768.0,Future Weeks,Last Week,Orange,1.0
3639,East 59th,Thursday,18,51,33.0,Future Weeks,Next Week,Purple,1.0
3640,German Gymnasium,Thursday,18,50,208.0,Future Weeks,This Week,Red,1.0
3641,German Gymnasium,Thursday,18,49,198.0,Future Weeks,Last Week,Orange,1.0
3642,Angler Restaurant,Thursday,18,52,45.0,Future Weeks,2 Weeks Time,Black,1.0
3643,Angler Restaurant,Thursday,18,50,75.0,Future Weeks,This Week,Red,1.0
3644,Angler Restaurant,Thursday,18,51,70.0,Future Weeks,Next Week,Purple,1.0
3645,Issho Restaurant,Thursday,18,49,21.0,Future Weeks,Last Week,Orange,1.0
3647,Bluebird Chelsea Private Dining,Friday,17,52,24.0,Future Weeks,2 Weeks Time,Black,1.0
3648,Quaglino's Restaurant,Friday,17,52,39.0,Future Weeks,2 Weeks Time,Black,1.0
3649,Bluebird Chelsea Private Dining,Friday,17,50,104.0,Future Weeks,This Week,Red,1.0
3650,Bluebird Chelsea Private Dining,Friday,17,45,16.0,Future Weeks,5 Weeks Ago,Blue,0.2
3652,Launceston Place,Friday,17,45,276.0,Future Weeks,5 Weeks Ago,Blue,0.2
3653,Quaglino's Restaurant,Friday,17,50,27.0,Future Weeks,This Week,Red,1.0
3654,Launceston Place,Friday,17,48,151.0,Future Weeks,2 Weeks Ago,Blue,0.8
3655,Launceston Place,Friday,17,49,285.0,Future Weeks,Last Week,Orange,1.0
3656,New Street Wine Shop,Friday,17,49,136.0,Future Weeks,Last Week,Orange,1.0
3657,New Street Grill,Friday,17,49,147.0,Future Weeks,Last Week,Orange,1.0
3658,Radici,Friday,17,49,30.0,Future Weeks,Last Week,Orange,1.0
3659,New Street Grill,Friday,17,45,49.0,Future Weeks,5 Weeks Ago,Blue,0.2
3660,New Street Wine Shop,Friday,17,52,67.0,Future Weeks,2 Weeks Time,Black,1.0
3661,New Street Wine Shop,Friday,17,50,156.0,Future Weeks,This Week,Red,1.0
3662,New Street Grill,Friday,17,50,281.0,Future Weeks,This Week,Red,1.0
3663,Radici,Friday,17,50,73.0,Future Weeks,This Week,Red,1.0
3664,New Street Grill,Friday,17,52,234.0,Future Weeks,2 Weeks Time,Black,1.0
3665,New Street Wine Shop,Friday,17,45,63.0,Future Weeks,5 Weeks Ago,Blue,0.2
3667,Radici,Friday,17,45,27.0,Future Weeks,5 Weeks Ago,Blue,0.2
3668,Launceston Place,Friday,17,50,433.0,Future Weeks,This Week,Red,1.0
3669,Launceston Place,Friday,17,52,214.0,Future Weeks,2 Weeks Time,Black,1.0
3670,New Street Grill,Friday,17,48,33.0,Future Weeks,2 Weeks Ago,Blue,0.8
3673,Quaglino's,Friday,17,45,170.0,Future Weeks,5 Weeks Ago,Blue,0.2
3674,Bluebird White City,Friday,17,50,6.0,Future Weeks,This Week,Red,1.0
3675,Bluebird White City,Friday,17,49,6.0,Future Weeks,Last Week,Orange,1.0
3676,Bluebird White City,Friday,17,48,5.0,Future Weeks,2 Weeks Ago,Blue,0.8
3677,Quaglino's,Friday,17,48,35.0,Future Weeks,2 Weeks Ago,Blue,0.8
3680,East 59th,Friday,17,52,70.0,Future Weeks,2 Weeks Time,Black,1.0
3681,East 59th,Friday,17,50,16.0,Future Weeks,This Week,Red,1.0
3682,East 59th,Friday,17,49,33.0,Future Weeks,Last Week,Orange,1.0
3684,Issho Restaurant,Friday,17,52,12.0,Future Weeks,2 Weeks Time,Black,1.0
3685,Issho Restaurant,Friday,17,50,11.0,Future Weeks,This Week,Red,1.0
3686,Issho Restaurant,Friday,17,49,21.0,Future Weeks,Last Week,Orange,1.0
3688,Crafthouse,Friday,17,45,5.0,Future Weeks,5 Weeks Ago,Blue,0.2
3689,Issho Restaurant,Friday,17,45,4.0,Future Weeks,5 Weeks Ago,Blue,0.2
3690,Crafthouse,Friday,17,49,10.0,Future Weeks,Last Week,Orange,1.0
3691,Crafthouse,Friday,17,50,7.0,Future Weeks,This Week,Red,1.0
3692,100 Wardour St Club Bar,Friday,17,50,81.0,Future Weeks,This Week,Red,1.0
3693,Bluebird Chelsea Cafe,Friday,17,48,16.0,Future Weeks,2 Weeks Ago,Blue,0.8
3695,Radici,Friday,17,52,35.0,Future Weeks,2 Weeks Time,Black,1.0
3697,Avenue,Friday,17,45,65.0,Future Weeks,5 Weeks Ago,Blue,0.2
3698,Crafthouse,Friday,17,52,1.0,Future Weeks,2 Weeks Time,Black,1.0
3699,Avenue,Friday,17,50,103.0,Future Weeks,This Week,Red,1.0
3700,Avenue,Friday,17,52,21.0,Future Weeks,2 Weeks Time,Black,1.0
3702,100 Wardour St Club Bar,Friday,17,45,8.0,Future Weeks,5 Weeks Ago,Blue,0.2
3703,Bluebird Chelsea Cafe,Friday,17,52,19.0,Future Weeks,2 Weeks Time,Black,1.0
3705,Bluebird Chelsea Cafe,Friday,17,49,6.0,Future Weeks,Last Week,Orange,1.0
3706,East 59th,Friday,17,45,10.0,Future Weeks,5 Weeks Ago,Blue,0.2
3707,Quaglino's,Friday,17,52,303.0,Future Weeks,2 Weeks Time,Black,1.0
3708,Quaglino's,Friday,17,50,255.0,Future Weeks,This Week,Red,1.0
3709,Quaglino's,Friday,17,49,130.0,Future Weeks,Last Week,Orange,1.0
3711,100 Wardour St Club Bar,Friday,17,49,6.0,Future Weeks,Last Week,Orange,1.0
3712,Bluebird White City,Friday,17,52,17.0,Future Weeks,2 Weeks Time,Black,1.0
3713,Bluebird Chelsea Cafe,Friday,17,50,18.0,Future Weeks,This Week,Red,1.0
3714,Avenue,Friday,17,49,80.0,Future Weeks,Last Week,Orange,1.0
3715,Cantina del Ponte,Friday,17,45,22.0,Future Weeks,5 Weeks Ago,Blue,0.2
3716,Sartoria,Friday,17,48,6.0,Future Weeks,2 Weeks Ago,Blue,0.8
3717,20 Stories,Friday,17,45,480.0,Future Weeks,5 Weeks Ago,Blue,0.2
3719,Paternoster Chophouse,Friday,17,45,607.0,Future Weeks,5 Weeks Ago,Blue,0.2
3720,Paternoster Chophouse,Friday,17,49,779.0,Future Weeks,Last Week,Orange,1.0
3721,Paternoster Chophouse,Friday,17,50,1188.0,Future Weeks,This Week,Red,1.0
3722,Paternoster Chophouse,Friday,17,52,1062.0,Future Weeks,2 Weeks Time,Black,1.0
3723,Bluebird Chelsea Restaurant,Friday,17,52,416.0,Future Weeks,2 Weeks Time,Black,1.0
3725,Bluebird Chelsea Restaurant,Friday,17,49,230.0,Future Weeks,Last Week,Orange,1.0
3726,Coq d’Argent,Friday,17,52,402.0,Future Weeks,2 Weeks Time,Black,1.0
3727,Coq d’Argent,Friday,17,50,666.0,Future Weeks,This Week,Red,1.0
3728,Coq d’Argent,Friday,17,49,355.0,Future Weeks,Last Week,Orange,1.0
3729,Coq d’Argent,Friday,17,48,83.0,Future Weeks,2 Weeks Ago,Blue,0.8
3730,Coq d’Argent,Friday,17,45,208.0,Future Weeks,5 Weeks Ago,Blue,0.2
3732,Bluebird Chelsea Restaurant,Friday,17,50,262.0,Future Weeks,This Week,Red,1.0
3733,Bluebird Chelsea Restaurant,Friday,17,48,65.0,Future Weeks,2 Weeks Ago,Blue,0.8
3734,Aster,Friday,17,50,28.0,Future Weeks,This Week,Red,1.0
3735,Issho,Friday,17,50,218.0,Future Weeks,This Week,Red,1.0
3736,Aster,Friday,17,48,12.0,Future Weeks,2 Weeks Ago,Blue,0.8
3737,Aster,Friday,17,45,32.0,Future Weeks,5 Weeks Ago,Blue,0.2
3739,20 Stories,Friday,17,50,601.0,Future Weeks,This Week,Red,1.0
3740,20 Stories,Friday,17,49,596.0,Future Weeks,Last Week,Orange,1.0
3741,Issho,Friday,17,52,327.0,Future Weeks,2 Weeks Time,Black,1.0
3742,Issho,Friday,17,49,122.0,Future Weeks,Last Week,Orange,1.0
3743,Bluebird Chelsea Restaurant,Friday,17,45,116.0,Future Weeks,5 Weeks Ago,Blue,0.2
3744,Issho,Friday,17,48,0.0,Future Weeks,2 Weeks Ago,Blue,0.8
3745,Issho,Friday,17,45,69.0,Future Weeks,5 Weeks Ago,Blue,0.2
3747,Sartoria,Friday,17,45,33.0,Future Weeks,5 Weeks Ago,Blue,0.2
3750,Sartoria,Friday,17,49,8.0,Future Weeks,Last Week,Orange,1.0
3751,Sartoria,Friday,17,50,46.0,Future Weeks,This Week,Red,1.0
3752,Sartoria,Friday,17,52,30.0,Future Weeks,2 Weeks Time,Black,1.0
3753,Cantina del Ponte,Friday,17,50,52.0,Future Weeks,This Week,Red,1.0
3754,Pont de la Tour,Friday,17,49,35.0,Future Weeks,Last Week,Orange,1.0
3755,Pont de la Tour,Friday,17,45,42.0,Future Weeks,5 Weeks Ago,Blue,0.2
3756,German Gymnasium,Friday,17,48,14.0,Future Weeks,2 Weeks Ago,Blue,0.8
3757,German Gymnasium,Friday,17,45,147.0,Future Weeks,5 Weeks Ago,Blue,0.2
3759,Cantina del Ponte,Friday,17,52,61.0,Future Weeks,2 Weeks Time,Black,1.0
3760,Cantina del Ponte,Friday,17,49,28.0,Future Weeks,Last Week,Orange,1.0
3762,100 Wardour St,Friday,17,50,517.0,Future Weeks,This Week,Red,1.0
3763,100 Wardour St,Friday,17,49,438.0,Future Weeks,Last Week,Orange,1.0
3764,100 Wardour St,Friday,17,48,188.0,Future Weeks,2 Weeks Ago,Blue,0.8
3765,100 Wardour St,Friday,17,45,512.0,Future Weeks,5 Weeks Ago,Blue,0.2
3768,Pont de la Tour,Friday,17,50,58.0,Future Weeks,This Week,Red,1.0
3769,Pont de la Tour,Friday,17,52,15.0,Future Weeks,2 Weeks Time,Black,1.0
3770,German Gymnasium,Friday,17,49,226.0,Future Weeks,Last Week,Orange,1.0
3771,German Gymnasium,Friday,17,50,210.0,Future Weeks,This Week,Red,1.0
3772,German Gymnasium,Friday,17,52,232.0,Future Weeks,2 Weeks Time,Black,1.0
3773,Fiume,Friday,17,45,12.0,Future Weeks,5 Weeks Ago,Blue,0.2
3774,100 Wardour St,Friday,17,52,169.0,Future Weeks,2 Weeks Time,Black,1.0
3776,Angler Restaurant,Friday,17,45,26.0,Future Weeks,5 Weeks Ago,Blue,0.2
3777,Angler Restaurant,Friday,17,49,47.0,Future Weeks,Last Week,Orange,1.0
