,SiteName,LocationName,GenericLocation,Session,Date,Day,OrdDay,Covers
31952,Madison,Restaurant,Restaurant,Dinner,2019-03-04,Monday,1_Monday,102
31953,Madison,Restaurant,Restaurant,Dinner,2019-03-05,Tuesday,2_Tuesday,136
31954,Madison,Restaurant,Restaurant,Dinner,2019-03-06,Wednesday,3_Wednesday,132
31955,Madison,Restaurant,Restaurant,Dinner,2019-03-07,Thursday,4_Thursday,197
32236,Madison,Restaurant,Restaurant,Dinner,2020-01-02,Thursday,4_Thursday,172
32237,Madison,Restaurant,Restaurant,Dinner,2020-01-03,Friday,5_Friday,203
32238,Madison,Restaurant,Restaurant,Dinner,2020-01-04,Saturday,6_Saturday,199
32239,Madison,Restaurant,Restaurant,Dinner,2020-01-05,Sunday,7_Sunday,52
32240,Madison,Restaurant,Restaurant,Dinner,2020-01-06,Monday,1_Monday,43
32241,Madison,Restaurant,Restaurant,Dinner,2020-01-08,Wednesday,3_Wednesday,68
32242,Madison,Restaurant,Restaurant,Dinner,2020-01-09,Thursday,4_Thursday,114
32243,Madison,Restaurant,Restaurant,Dinner,2020-01-10,Friday,5_Friday,207
32244,Madison,Restaurant,Restaurant,Dinner,2020-01-11,Saturday,6_Saturday,214
32245,Madison,Restaurant,Restaurant,Dinner,2020-01-12,Sunday,7_Sunday,107
32246,Madison,Restaurant,Restaurant,Dinner,2020-01-13,Monday,1_Monday,96
32247,Madison,Restaurant,Restaurant,Dinner,2020-01-14,Tuesday,2_Tuesday,118
32248,Madison,Restaurant,Restaurant,Dinner,2020-01-15,Wednesday,3_Wednesday,125
32249,Madison,Restaurant,Restaurant,Dinner,2020-01-16,Thursday,4_Thursday,176
32250,Madison,Restaurant,Restaurant,Dinner,2020-01-17,Friday,5_Friday,161
32251,Madison,Restaurant,Restaurant,Dinner,2020-01-18,Saturday,6_Saturday,188
32252,Madison,Restaurant,Restaurant,Dinner,2020-01-19,Sunday,7_Sunday,117
32253,Madison,Restaurant,Restaurant,Dinner,2020-01-20,Monday,1_Monday,90
32254,Madison,Restaurant,Restaurant,Dinner,2020-01-21,Tuesday,2_Tuesday,214
32255,Madison,Restaurant,Restaurant,Dinner,2020-01-22,Wednesday,3_Wednesday,139
32256,Madison,Restaurant,Restaurant,Dinner,2020-01-23,Thursday,4_Thursday,189
32257,Madison,Restaurant,Restaurant,Dinner,2020-01-24,Friday,5_Friday,36
32258,Madison,Restaurant,Restaurant,Dinner,2020-01-25,Saturday,6_Saturday,320
32259,Madison,Restaurant,Restaurant,Dinner,2020-01-26,Sunday,7_Sunday,86
32260,Madison,Restaurant,Restaurant,Dinner,2020-01-27,Monday,1_Monday,93
32261,Madison,Restaurant,Restaurant,Dinner,2020-01-28,Tuesday,2_Tuesday,124
32262,Madison,Restaurant,Restaurant,Dinner,2020-01-29,Wednesday,3_Wednesday,124
32263,Madison,Restaurant,Restaurant,Dinner,2020-01-30,Thursday,4_Thursday,116
32264,Madison,Restaurant,Restaurant,Dinner,2020-01-31,Friday,5_Friday,253
32265,Madison,Restaurant,Restaurant,Dinner,2020-02-01,Saturday,6_Saturday,186
32266,Madison,Restaurant,Restaurant,Dinner,2020-02-02,Sunday,7_Sunday,38
32267,Madison,Restaurant,Restaurant,Dinner,2020-02-03,Monday,1_Monday,94
32268,Madison,Restaurant,Restaurant,Dinner,2020-02-04,Tuesday,2_Tuesday,179
32269,Madison,Restaurant,Restaurant,Dinner,2020-02-05,Wednesday,3_Wednesday,130
32270,Madison,Restaurant,Restaurant,Dinner,2020-02-06,Thursday,4_Thursday,159
32271,Madison,Restaurant,Restaurant,Dinner,2020-02-07,Friday,5_Friday,162
32272,Madison,Restaurant,Restaurant,Dinner,2020-02-08,Saturday,6_Saturday,192
32273,Madison,Restaurant,Restaurant,Dinner,2020-02-09,Sunday,7_Sunday,50
32274,Madison,Restaurant,Restaurant,Dinner,2020-02-10,Monday,1_Monday,54
32275,Madison,Restaurant,Restaurant,Dinner,2020-02-11,Tuesday,2_Tuesday,161
32276,Madison,Restaurant,Restaurant,Dinner,2020-02-12,Wednesday,3_Wednesday,102
32277,Madison,Restaurant,Restaurant,Dinner,2020-02-13,Thursday,4_Thursday,239
32278,Madison,Restaurant,Restaurant,Dinner,2020-02-14,Friday,5_Friday,238
32279,Madison,Restaurant,Restaurant,Dinner,2020-02-15,Saturday,6_Saturday,258
32280,Madison,Restaurant,Restaurant,Dinner,2020-02-16,Sunday,7_Sunday,86
32281,Madison,Restaurant,Restaurant,Dinner,2020-02-17,Monday,1_Monday,67
32282,Madison,Restaurant,Restaurant,Dinner,2020-02-18,Tuesday,2_Tuesday,103
32283,Madison,Restaurant,Restaurant,Dinner,2020-02-19,Wednesday,3_Wednesday,99
32284,Madison,Restaurant,Restaurant,Dinner,2020-02-20,Thursday,4_Thursday,173
32285,Madison,Restaurant,Restaurant,Dinner,2020-02-21,Friday,5_Friday,210
32286,Madison,Restaurant,Restaurant,Dinner,2020-02-22,Saturday,6_Saturday,217
32287,Madison,Restaurant,Restaurant,Dinner,2020-02-23,Sunday,7_Sunday,68
32288,Madison,Restaurant,Restaurant,Dinner,2020-02-24,Monday,1_Monday,65
32289,Madison,Restaurant,Restaurant,Dinner,2020-02-25,Tuesday,2_Tuesday,91
32290,Madison,Restaurant,Restaurant,Dinner,2020-02-26,Wednesday,3_Wednesday,109
32291,Madison,Restaurant,Restaurant,Dinner,2020-02-27,Thursday,4_Thursday,125
32292,Madison,Restaurant,Restaurant,Dinner,2020-02-28,Friday,5_Friday,204
32293,Madison,Restaurant,Restaurant,Dinner,2020-02-29,Saturday,6_Saturday,272
32294,Madison,Restaurant,Restaurant,Dinner,2020-03-01,Sunday,7_Sunday,119
32295,Madison,Restaurant,Restaurant,Dinner,2020-03-02,Monday,1_Monday,112
32296,Madison,Restaurant,Restaurant,Dinner,2020-03-03,Tuesday,2_Tuesday,91
32297,Madison,Restaurant,Restaurant,Dinner,2020-03-04,Wednesday,3_Wednesday,88
32298,Madison,Restaurant,Restaurant,Dinner,2020-03-05,Thursday,4_Thursday,92
32340,Madison,Restaurant,Restaurant,Lunch,2019-02-01,Friday,5_Friday,92
32341,Madison,Restaurant,Restaurant,Lunch,2019-02-02,Saturday,6_Saturday,170
32342,Madison,Restaurant,Restaurant,Lunch,2019-02-03,Sunday,7_Sunday,199
32343,Madison,Restaurant,Restaurant,Lunch,2019-02-04,Monday,1_Monday,55
32344,Madison,Restaurant,Restaurant,Lunch,2019-02-05,Tuesday,2_Tuesday,67
32345,Madison,Restaurant,Restaurant,Lunch,2019-02-06,Wednesday,3_Wednesday,79
32346,Madison,Restaurant,Restaurant,Lunch,2019-02-07,Thursday,4_Thursday,88
32347,Madison,Restaurant,Restaurant,Lunch,2019-02-08,Friday,5_Friday,95
32348,Madison,Restaurant,Restaurant,Lunch,2019-02-09,Saturday,6_Saturday,165
32349,Madison,Restaurant,Restaurant,Lunch,2019-02-10,Sunday,7_Sunday,107
32350,Madison,Restaurant,Restaurant,Lunch,2019-02-11,Monday,1_Monday,78
32351,Madison,Restaurant,Restaurant,Lunch,2019-02-12,Tuesday,2_Tuesday,83
32352,Madison,Restaurant,Restaurant,Lunch,2019-02-13,Wednesday,3_Wednesday,120
32353,Madison,Restaurant,Restaurant,Lunch,2019-02-14,Thursday,4_Thursday,167
32354,Madison,Restaurant,Restaurant,Lunch,2019-02-15,Friday,5_Friday,166
32355,Madison,Restaurant,Restaurant,Lunch,2019-02-16,Saturday,6_Saturday,198
32356,Madison,Restaurant,Restaurant,Lunch,2019-02-17,Sunday,7_Sunday,253
32357,Madison,Restaurant,Restaurant,Lunch,2019-02-18,Monday,1_Monday,61
32358,Madison,Restaurant,Restaurant,Lunch,2019-02-19,Tuesday,2_Tuesday,114
32359,Madison,Restaurant,Restaurant,Lunch,2019-02-20,Wednesday,3_Wednesday,127
32360,Madison,Restaurant,Restaurant,Lunch,2019-02-21,Thursday,4_Thursday,121
32361,Madison,Restaurant,Restaurant,Lunch,2019-02-22,Friday,5_Friday,147
32362,Madison,Restaurant,Restaurant,Lunch,2019-02-23,Saturday,6_Saturday,137
32363,Madison,Restaurant,Restaurant,Lunch,2019-02-24,Sunday,7_Sunday,173
32364,Madison,Restaurant,Restaurant,Lunch,2019-02-26,Tuesday,2_Tuesday,118
32365,Madison,Restaurant,Restaurant,Lunch,2019-02-27,Wednesday,3_Wednesday,131
32366,Madison,Restaurant,Restaurant,Lunch,2019-02-28,Thursday,4_Thursday,105
32367,Madison,Restaurant,Restaurant,Lunch,2019-03-01,Friday,5_Friday,166
32368,Madison,Restaurant,Restaurant,Lunch,2019-03-02,Saturday,6_Saturday,168
32369,Madison,Restaurant,Restaurant,Lunch,2019-03-03,Sunday,7_Sunday,127
32370,Madison,Restaurant,Restaurant,Lunch,2019-03-04,Monday,1_Monday,46
32371,Madison,Restaurant,Restaurant,Lunch,2019-03-05,Tuesday,2_Tuesday,71
32372,Madison,Restaurant,Restaurant,Lunch,2019-03-06,Wednesday,3_Wednesday,72
32373,Madison,Restaurant,Restaurant,Lunch,2019-03-07,Thursday,4_Thursday,117
32670,Madison,Restaurant,Restaurant,Lunch,2020-01-02,Thursday,4_Thursday,84
32671,Madison,Restaurant,Restaurant,Lunch,2020-01-03,Friday,5_Friday,93
32672,Madison,Restaurant,Restaurant,Lunch,2020-01-04,Saturday,6_Saturday,100
32673,Madison,Restaurant,Restaurant,Lunch,2020-01-05,Sunday,7_Sunday,94
32674,Madison,Restaurant,Restaurant,Lunch,2020-01-06,Monday,1_Monday,43
32675,Madison,Restaurant,Restaurant,Lunch,2020-01-08,Wednesday,3_Wednesday,90
32676,Madison,Restaurant,Restaurant,Lunch,2020-01-09,Thursday,4_Thursday,61
32677,Madison,Restaurant,Restaurant,Lunch,2020-01-10,Friday,5_Friday,65
32678,Madison,Restaurant,Restaurant,Lunch,2020-01-11,Saturday,6_Saturday,118
32679,Madison,Restaurant,Restaurant,Lunch,2020-01-12,Sunday,7_Sunday,141
32680,Madison,Restaurant,Restaurant,Lunch,2020-01-13,Monday,1_Monday,48
32681,Madison,Restaurant,Restaurant,Lunch,2020-01-14,Tuesday,2_Tuesday,51
32682,Madison,Restaurant,Restaurant,Lunch,2020-01-15,Wednesday,3_Wednesday,50
32683,Madison,Restaurant,Restaurant,Lunch,2020-01-16,Thursday,4_Thursday,51
32684,Madison,Restaurant,Restaurant,Lunch,2020-01-17,Friday,5_Friday,65
32685,Madison,Restaurant,Restaurant,Lunch,2020-01-18,Saturday,6_Saturday,133
32686,Madison,Restaurant,Restaurant,Lunch,2020-01-19,Sunday,7_Sunday,157
32687,Madison,Restaurant,Restaurant,Lunch,2020-01-21,Tuesday,2_Tuesday,64
32688,Madison,Restaurant,Restaurant,Lunch,2020-01-22,Wednesday,3_Wednesday,93
32689,Madison,Restaurant,Restaurant,Lunch,2020-01-23,Thursday,4_Thursday,78
32690,Madison,Restaurant,Restaurant,Lunch,2020-01-24,Friday,5_Friday,112
32691,Madison,Restaurant,Restaurant,Lunch,2020-01-25,Saturday,6_Saturday,77
32692,Madison,Restaurant,Restaurant,Lunch,2020-01-26,Sunday,7_Sunday,119
32693,Madison,Restaurant,Restaurant,Lunch,2020-01-27,Monday,1_Monday,48
32694,Madison,Restaurant,Restaurant,Lunch,2020-01-28,Tuesday,2_Tuesday,33
32695,Madison,Restaurant,Restaurant,Lunch,2020-01-29,Wednesday,3_Wednesday,74
32696,Madison,Restaurant,Restaurant,Lunch,2020-01-30,Thursday,4_Thursday,101
32697,Madison,Restaurant,Restaurant,Lunch,2020-01-31,Friday,5_Friday,87
32698,Madison,Restaurant,Restaurant,Lunch,2020-02-01,Saturday,6_Saturday,16
32699,Madison,Restaurant,Restaurant,Lunch,2020-02-02,Sunday,7_Sunday,118
32700,Madison,Restaurant,Restaurant,Lunch,2020-02-03,Monday,1_Monday,79
32701,Madison,Restaurant,Restaurant,Lunch,2020-02-04,Tuesday,2_Tuesday,61
32702,Madison,Restaurant,Restaurant,Lunch,2020-02-05,Wednesday,3_Wednesday,73
32703,Madison,Restaurant,Restaurant,Lunch,2020-02-06,Thursday,4_Thursday,85
32704,Madison,Restaurant,Restaurant,Lunch,2020-02-07,Friday,5_Friday,116
32705,Madison,Restaurant,Restaurant,Lunch,2020-02-08,Saturday,6_Saturday,125
32706,Madison,Restaurant,Restaurant,Lunch,2020-02-09,Sunday,7_Sunday,72
32707,Madison,Restaurant,Restaurant,Lunch,2020-02-10,Monday,1_Monday,30
32708,Madison,Restaurant,Restaurant,Lunch,2020-02-11,Tuesday,2_Tuesday,37
32709,Madison,Restaurant,Restaurant,Lunch,2020-02-12,Wednesday,3_Wednesday,98
32710,Madison,Restaurant,Restaurant,Lunch,2020-02-13,Thursday,4_Thursday,54
32711,Madison,Restaurant,Restaurant,Lunch,2020-02-14,Friday,5_Friday,95
32712,Madison,Restaurant,Restaurant,Lunch,2020-02-15,Saturday,6_Saturday,97
32713,Madison,Restaurant,Restaurant,Lunch,2020-02-16,Sunday,7_Sunday,81
32714,Madison,Restaurant,Restaurant,Lunch,2020-02-17,Monday,1_Monday,41
32715,Madison,Restaurant,Restaurant,Lunch,2020-02-18,Tuesday,2_Tuesday,40
32716,Madison,Restaurant,Restaurant,Lunch,2020-02-19,Wednesday,3_Wednesday,64
32717,Madison,Restaurant,Restaurant,Lunch,2020-02-20,Thursday,4_Thursday,75
32718,Madison,Restaurant,Restaurant,Lunch,2020-02-21,Friday,5_Friday,111
32719,Madison,Restaurant,Restaurant,Lunch,2020-02-22,Saturday,6_Saturday,117
32720,Madison,Restaurant,Restaurant,Lunch,2020-02-23,Sunday,7_Sunday,81
32721,Madison,Restaurant,Restaurant,Lunch,2020-02-25,Tuesday,2_Tuesday,89
32722,Madison,Restaurant,Restaurant,Lunch,2020-02-26,Wednesday,3_Wednesday,73
32723,Madison,Restaurant,Restaurant,Lunch,2020-02-27,Thursday,4_Thursday,82
32724,Madison,Restaurant,Restaurant,Lunch,2020-02-28,Friday,5_Friday,57
32725,Madison,Restaurant,Restaurant,Lunch,2020-02-29,Saturday,6_Saturday,128
32726,Madison,Restaurant,Restaurant,Lunch,2020-03-01,Sunday,7_Sunday,135
32727,Madison,Restaurant,Restaurant,Lunch,2020-03-02,Monday,1_Monday,42
32728,Madison,Restaurant,Restaurant,Lunch,2020-03-03,Tuesday,2_Tuesday,46
32729,Madison,Restaurant,Restaurant,Lunch,2020-03-04,Wednesday,3_Wednesday,37
32730,Madison,Restaurant,Restaurant,Lunch,2020-03-05,Thursday,4_Thursday,72
32768,New Street Warehouse,Bar,Bar,Dinner,2019-02-01,Friday,5_Friday,109
32769,New Street Warehouse,Bar,Bar,Dinner,2019-02-02,Saturday,6_Saturday,52
32770,New Street Warehouse,Bar,Bar,Dinner,2019-02-04,Monday,1_Monday,24
32771,New Street Warehouse,Bar,Bar,Dinner,2019-02-05,Tuesday,2_Tuesday,20
32772,New Street Warehouse,Bar,Bar,Dinner,2019-02-06,Wednesday,3_Wednesday,57
32773,New Street Warehouse,Bar,Bar,Dinner,2019-02-07,Thursday,4_Thursday,80
32774,New Street Warehouse,Bar,Bar,Dinner,2019-02-08,Friday,5_Friday,119
32775,New Street Warehouse,Bar,Bar,Dinner,2019-02-09,Saturday,6_Saturday,53
32776,New Street Warehouse,Bar,Bar,Dinner,2019-02-11,Monday,1_Monday,27
32777,New Street Warehouse,Bar,Bar,Dinner,2019-02-12,Tuesday,2_Tuesday,49
32778,New Street Warehouse,Bar,Bar,Dinner,2019-02-13,Wednesday,3_Wednesday,92
32779,New Street Warehouse,Bar,Bar,Dinner,2019-02-14,Thursday,4_Thursday,56
32780,New Street Warehouse,Bar,Bar,Dinner,2019-02-15,Friday,5_Friday,99
32781,New Street Warehouse,Bar,Bar,Dinner,2019-02-16,Saturday,6_Saturday,32
32782,New Street Warehouse,Bar,Bar,Dinner,2019-02-18,Monday,1_Monday,38
32783,New Street Warehouse,Bar,Bar,Dinner,2019-02-19,Tuesday,2_Tuesday,50
32784,New Street Warehouse,Bar,Bar,Dinner,2019-02-20,Wednesday,3_Wednesday,74
32785,New Street Warehouse,Bar,Bar,Dinner,2019-02-21,Thursday,4_Thursday,80
32786,New Street Warehouse,Bar,Bar,Dinner,2019-02-22,Friday,5_Friday,65
32787,New Street Warehouse,Bar,Bar,Dinner,2019-02-23,Saturday,6_Saturday,78
32788,New Street Warehouse,Bar,Bar,Dinner,2019-02-25,Monday,1_Monday,26
32789,New Street Warehouse,Bar,Bar,Dinner,2019-02-26,Tuesday,2_Tuesday,70
32790,New Street Warehouse,Bar,Bar,Dinner,2019-02-27,Wednesday,3_Wednesday,1
32791,New Street Warehouse,Bar,Bar,Dinner,2019-02-28,Thursday,4_Thursday,91
32792,New Street Warehouse,Bar,Bar,Dinner,2019-03-01,Friday,5_Friday,124
32793,New Street Warehouse,Bar,Bar,Dinner,2019-03-02,Saturday,6_Saturday,52
32794,New Street Warehouse,Bar,Bar,Dinner,2019-03-04,Monday,1_Monday,17
32795,New Street Warehouse,Bar,Bar,Dinner,2019-03-05,Tuesday,2_Tuesday,51
32796,New Street Warehouse,Bar,Bar,Dinner,2019-03-06,Wednesday,3_Wednesday,67
32797,New Street Warehouse,Bar,Bar,Dinner,2019-03-07,Thursday,4_Thursday,72
33039,New Street Warehouse,Bar,Bar,Dinner,2020-01-02,Thursday,4_Thursday,12
33040,New Street Warehouse,Bar,Bar,Dinner,2020-01-03,Friday,5_Friday,28
33041,New Street Warehouse,Bar,Bar,Dinner,2020-01-04,Saturday,6_Saturday,1
33042,New Street Warehouse,Bar,Bar,Dinner,2020-01-06,Monday,1_Monday,16
33043,New Street Warehouse,Bar,Bar,Dinner,2020-01-07,Tuesday,2_Tuesday,42
33044,New Street Warehouse,Bar,Bar,Dinner,2020-01-08,Wednesday,3_Wednesday,47
33045,New Street Warehouse,Bar,Bar,Dinner,2020-01-09,Thursday,4_Thursday,76
33046,New Street Warehouse,Bar,Bar,Dinner,2020-01-10,Friday,5_Friday,86
33047,New Street Warehouse,Bar,Bar,Dinner,2020-01-11,Saturday,6_Saturday,47
33048,New Street Warehouse,Bar,Bar,Dinner,2020-01-13,Monday,1_Monday,26
33049,New Street Warehouse,Bar,Bar,Dinner,2020-01-14,Tuesday,2_Tuesday,30
33050,New Street Warehouse,Bar,Bar,Dinner,2020-01-15,Wednesday,3_Wednesday,76
33051,New Street Warehouse,Bar,Bar,Dinner,2020-01-16,Thursday,4_Thursday,88
33052,New Street Warehouse,Bar,Bar,Dinner,2020-01-17,Friday,5_Friday,89
33053,New Street Warehouse,Bar,Bar,Dinner,2020-01-18,Saturday,6_Saturday,43
33054,New Street Warehouse,Bar,Bar,Dinner,2020-01-20,Monday,1_Monday,30
33055,New Street Warehouse,Bar,Bar,Dinner,2020-01-21,Tuesday,2_Tuesday,39
33056,New Street Warehouse,Bar,Bar,Dinner,2020-01-22,Wednesday,3_Wednesday,67
33057,New Street Warehouse,Bar,Bar,Dinner,2020-01-23,Thursday,4_Thursday,98
33058,New Street Warehouse,Bar,Bar,Dinner,2020-01-24,Friday,5_Friday,132
33059,New Street Warehouse,Bar,Bar,Dinner,2020-01-25,Saturday,6_Saturday,1
33060,New Street Warehouse,Bar,Bar,Dinner,2020-01-27,Monday,1_Monday,27
33061,New Street Warehouse,Bar,Bar,Dinner,2020-01-28,Tuesday,2_Tuesday,62
33062,New Street Warehouse,Bar,Bar,Dinner,2020-01-29,Wednesday,3_Wednesday,127
33063,New Street Warehouse,Bar,Bar,Dinner,2020-01-30,Thursday,4_Thursday,80
33064,New Street Warehouse,Bar,Bar,Dinner,2020-01-31,Friday,5_Friday,164
33065,New Street Warehouse,Bar,Bar,Dinner,2020-02-01,Saturday,6_Saturday,76
33066,New Street Warehouse,Bar,Bar,Dinner,2020-02-03,Monday,1_Monday,36
33067,New Street Warehouse,Bar,Bar,Dinner,2020-02-04,Tuesday,2_Tuesday,89
33068,New Street Warehouse,Bar,Bar,Dinner,2020-02-05,Wednesday,3_Wednesday,77
33069,New Street Warehouse,Bar,Bar,Dinner,2020-02-06,Thursday,4_Thursday,108
33070,New Street Warehouse,Bar,Bar,Dinner,2020-02-07,Friday,5_Friday,180
33071,New Street Warehouse,Bar,Bar,Dinner,2020-02-08,Saturday,6_Saturday,86
33072,New Street Warehouse,Bar,Bar,Dinner,2020-02-10,Monday,1_Monday,24
33073,New Street Warehouse,Bar,Bar,Dinner,2020-02-11,Tuesday,2_Tuesday,80
33074,New Street Warehouse,Bar,Bar,Dinner,2020-02-12,Wednesday,3_Wednesday,83
33075,New Street Warehouse,Bar,Bar,Dinner,2020-02-13,Thursday,4_Thursday,132
33076,New Street Warehouse,Bar,Bar,Dinner,2020-02-14,Friday,5_Friday,178
33077,New Street Warehouse,Bar,Bar,Dinner,2020-02-15,Saturday,6_Saturday,46
33078,New Street Warehouse,Bar,Bar,Dinner,2020-02-17,Monday,1_Monday,32
33079,New Street Warehouse,Bar,Bar,Dinner,2020-02-18,Tuesday,2_Tuesday,56
33080,New Street Warehouse,Bar,Bar,Dinner,2020-02-19,Wednesday,3_Wednesday,92
33081,New Street Warehouse,Bar,Bar,Dinner,2020-02-20,Thursday,4_Thursday,109
33082,New Street Warehouse,Bar,Bar,Dinner,2020-02-21,Friday,5_Friday,191
33083,New Street Warehouse,Bar,Bar,Dinner,2020-02-22,Saturday,6_Saturday,74
33084,New Street Warehouse,Bar,Bar,Dinner,2020-02-24,Monday,1_Monday,24
33085,New Street Warehouse,Bar,Bar,Dinner,2020-02-25,Tuesday,2_Tuesday,44
33086,New Street Warehouse,Bar,Bar,Dinner,2020-02-26,Wednesday,3_Wednesday,77
33087,New Street Warehouse,Bar,Bar,Dinner,2020-02-27,Thursday,4_Thursday,139
33088,New Street Warehouse,Bar,Bar,Dinner,2020-02-28,Friday,5_Friday,198
33089,New Street Warehouse,Bar,Bar,Dinner,2020-02-29,Saturday,6_Saturday,124
33090,New Street Warehouse,Bar,Bar,Dinner,2020-03-01,Sunday,7_Sunday,2
33091,New Street Warehouse,Bar,Bar,Dinner,2020-03-02,Monday,1_Monday,28
33092,New Street Warehouse,Bar,Bar,Dinner,2020-03-03,Tuesday,2_Tuesday,61
33093,New Street Warehouse,Bar,Bar,Dinner,2020-03-04,Wednesday,3_Wednesday,2
33094,New Street Warehouse,Bar,Bar,Dinner,2020-03-05,Thursday,4_Thursday,70
33126,New Street Warehouse,Bar,Bar,Lunch,2019-02-01,Friday,5_Friday,7
33127,New Street Warehouse,Bar,Bar,Lunch,2019-02-02,Saturday,6_Saturday,2
33128,New Street Warehouse,Bar,Bar,Lunch,2019-02-04,Monday,1_Monday,6
33129,New Street Warehouse,Bar,Bar,Lunch,2019-02-05,Tuesday,2_Tuesday,3
33130,New Street Warehouse,Bar,Bar,Lunch,2019-02-06,Wednesday,3_Wednesday,8
33131,New Street Warehouse,Bar,Bar,Lunch,2019-02-07,Thursday,4_Thursday,9
33132,New Street Warehouse,Bar,Bar,Lunch,2019-02-08,Friday,5_Friday,19
33133,New Street Warehouse,Bar,Bar,Lunch,2019-02-09,Saturday,6_Saturday,11
33134,New Street Warehouse,Bar,Bar,Lunch,2019-02-11,Monday,1_Monday,5
33135,New Street Warehouse,Bar,Bar,Lunch,2019-02-12,Tuesday,2_Tuesday,17
33136,New Street Warehouse,Bar,Bar,Lunch,2019-02-13,Wednesday,3_Wednesday,2
33137,New Street Warehouse,Bar,Bar,Lunch,2019-02-14,Thursday,4_Thursday,13
33138,New Street Warehouse,Bar,Bar,Lunch,2019-02-15,Friday,5_Friday,33
33139,New Street Warehouse,Bar,Bar,Lunch,2019-02-16,Saturday,6_Saturday,9
33140,New Street Warehouse,Bar,Bar,Lunch,2019-02-18,Monday,1_Monday,2
33141,New Street Warehouse,Bar,Bar,Lunch,2019-02-19,Tuesday,2_Tuesday,3
33142,New Street Warehouse,Bar,Bar,Lunch,2019-02-20,Wednesday,3_Wednesday,5
33143,New Street Warehouse,Bar,Bar,Lunch,2019-02-21,Thursday,4_Thursday,16
33144,New Street Warehouse,Bar,Bar,Lunch,2019-02-22,Friday,5_Friday,9
33145,New Street Warehouse,Bar,Bar,Lunch,2019-02-23,Saturday,6_Saturday,6
33146,New Street Warehouse,Bar,Bar,Lunch,2019-02-25,Monday,1_Monday,5
33147,New Street Warehouse,Bar,Bar,Lunch,2019-02-27,Wednesday,3_Wednesday,2
33148,New Street Warehouse,Bar,Bar,Lunch,2019-02-28,Thursday,4_Thursday,3
33149,New Street Warehouse,Bar,Bar,Lunch,2019-03-01,Friday,5_Friday,22
33150,New Street Warehouse,Bar,Bar,Lunch,2019-03-02,Saturday,6_Saturday,6
33151,New Street Warehouse,Bar,Bar,Lunch,2019-03-05,Tuesday,2_Tuesday,5
33152,New Street Warehouse,Bar,Bar,Lunch,2019-03-06,Wednesday,3_Wednesday,5
33153,New Street Warehouse,Bar,Bar,Lunch,2019-03-07,Thursday,4_Thursday,8
33387,New Street Warehouse,Bar,Bar,Lunch,2020-01-02,Thursday,4_Thursday,2
33388,New Street Warehouse,Bar,Bar,Lunch,2020-01-04,Saturday,6_Saturday,2
33389,New Street Warehouse,Bar,Bar,Lunch,2020-01-05,Sunday,7_Sunday,2
33390,New Street Warehouse,Bar,Bar,Lunch,2020-01-07,Tuesday,2_Tuesday,4
33391,New Street Warehouse,Bar,Bar,Lunch,2020-01-08,Wednesday,3_Wednesday,9
33392,New Street Warehouse,Bar,Bar,Lunch,2020-01-10,Friday,5_Friday,4
33393,New Street Warehouse,Bar,Bar,Lunch,2020-01-11,Saturday,6_Saturday,12
33394,New Street Warehouse,Bar,Bar,Lunch,2020-01-12,Sunday,7_Sunday,3
33395,New Street Warehouse,Bar,Bar,Lunch,2020-01-13,Monday,1_Monday,3
33396,New Street Warehouse,Bar,Bar,Lunch,2020-01-14,Tuesday,2_Tuesday,4
33397,New Street Warehouse,Bar,Bar,Lunch,2020-01-15,Wednesday,3_Wednesday,6
33398,New Street Warehouse,Bar,Bar,Lunch,2020-01-16,Thursday,4_Thursday,11
33399,New Street Warehouse,Bar,Bar,Lunch,2020-01-17,Friday,5_Friday,10
33400,New Street Warehouse,Bar,Bar,Lunch,2020-01-18,Saturday,6_Saturday,8
33401,New Street Warehouse,Bar,Bar,Lunch,2020-01-20,Monday,1_Monday,2
33402,New Street Warehouse,Bar,Bar,Lunch,2020-01-21,Tuesday,2_Tuesday,8
33403,New Street Warehouse,Bar,Bar,Lunch,2020-01-22,Wednesday,3_Wednesday,14
33404,New Street Warehouse,Bar,Bar,Lunch,2020-01-23,Thursday,4_Thursday,9
33405,New Street Warehouse,Bar,Bar,Lunch,2020-01-24,Friday,5_Friday,31
33406,New Street Warehouse,Bar,Bar,Lunch,2020-01-25,Saturday,6_Saturday,4
33407,New Street Warehouse,Bar,Bar,Lunch,2020-01-27,Monday,1_Monday,3
33408,New Street Warehouse,Bar,Bar,Lunch,2020-01-28,Tuesday,2_Tuesday,9
33409,New Street Warehouse,Bar,Bar,Lunch,2020-01-29,Wednesday,3_Wednesday,11
33410,New Street Warehouse,Bar,Bar,Lunch,2020-01-30,Thursday,4_Thursday,19
33411,New Street Warehouse,Bar,Bar,Lunch,2020-01-31,Friday,5_Friday,32
33412,New Street Warehouse,Bar,Bar,Lunch,2020-02-01,Saturday,6_Saturday,22
33413,New Street Warehouse,Bar,Bar,Lunch,2020-02-03,Monday,1_Monday,8
33414,New Street Warehouse,Bar,Bar,Lunch,2020-02-04,Tuesday,2_Tuesday,11
33415,New Street Warehouse,Bar,Bar,Lunch,2020-02-05,Wednesday,3_Wednesday,8
33416,New Street Warehouse,Bar,Bar,Lunch,2020-02-06,Thursday,4_Thursday,18
